,0-media,0-std,0-min,0-25,0-mediana,0-75,0-max,1-media,1-std,1-min,1-25,1-mediana,1-75,1-max,2-media,2-std,2-min,2-25,2-mediana,2-75,2-max,3-media,3-std,3-min,3-25,3-mediana,3-75,3-max,4-media,4-std,4-min,4-25,4-mediana,4-75,4-max,5-media,5-std,5-min,5-25,5-mediana,5-75,5-max,6-media,6-std,6-min,6-25,6-mediana,6-75,6-max,7-media,7-std,7-min,7-25,7-mediana,7-75,7-max,8-media,8-std,8-min,8-25,8-mediana,8-75,8-max,9-media,9-std,9-min,9-25,9-mediana,9-75,9-max,10-media,10-std,10-min,10-25,10-mediana,10-75,10-max,11-media,11-std,11-min,11-25,11-mediana,11-75,11-max,12-media,12-std,12-min,12-25,12-mediana,12-75,12-max,13-media,13-std,13-min,13-25,13-mediana,13-75,13-max,14-media,14-std,14-min,14-25,14-mediana,14-75,14-max,15-media,15-std,15-min,15-25,15-mediana,15-75,15-max,Target,Position_right,Position_top
Cheez-150_50-right-8,2970.7175,4567.23984943857,0.0,0.0,0.0,5213.75,13948.0,1.8425,15.088799602141416,0.0,0.0,0.0,0.0,232.0,2.63,22.66113230386428,0.0,0.0,0.0,0.0,236.0,3.3,21.016403666128145,0.0,0.0,0.0,0.0,185.0,672.6475,918.2068054570988,0.0,0.0,0.0,1698.5,3529.0,2.425,23.967278759337947,0.0,0.0,0.0,0.0,364.0,4.5575,50.01485186690249,0.0,0.0,0.0,0.0,686.0,11.06,82.78623255561126,0.0,0.0,0.0,0.0,850.0,35.285,51.9622359016601,0.0,0.0,0.0,83.0,232.0,2.245,11.871069063136446,0.0,0.0,0.0,0.0,83.0,1.97,12.032916425132912,0.0,0.0,0.0,0.0,94.0,1.525,10.425021711931086,0.0,0.0,0.0,0.0,94.0,2.615,16.969138284996617,0.0,0.0,0.0,0.0,137.0,1.8325,12.090902304888806,0.0,0.0,0.0,0.0,105.0,5.6225,36.45665526392374,0.0,0.0,0.0,0.0,306.0,1.5625,11.358857903953439,0.0,0.0,0.0,0.0,111.0,Cheez,1,0
Cheez-150_50-right-9,2866.0475,4436.31740529743,0.0,0.0,0.0,5395.0,13357.0,1.635,12.033652687047285,0.0,0.0,0.0,0.0,105.0,3.08,23.930425469637825,0.0,0.0,0.0,0.0,273.0,5.15,28.95848726992509,0.0,0.0,0.0,0.0,279.0,744.2875,1020.7064312969674,0.0,0.0,0.0,1990.0,2608.0,3.055,20.547810254761064,0.0,0.0,0.0,0.0,349.0,6.67,55.55508093364511,0.0,0.0,0.0,0.0,626.0,14.605,99.00089351765016,0.0,0.0,0.0,0.0,888.0,954.2175,1536.5941377129864,0.0,0.0,0.0,1812.25,4169.0,3.035,15.259945604412433,0.0,0.0,0.0,0.0,115.0,2.845,14.63356854361918,0.0,0.0,0.0,0.0,136.0,3.345,16.18210822378888,0.0,0.0,0.0,0.0,125.0,4.7675,23.164302407261076,0.0,0.0,0.0,0.0,137.0,3.6,17.295746793441968,0.0,0.0,0.0,0.0,111.0,10.1175,49.21966204251054,0.0,0.0,0.0,0.0,306.0,1.2675,9.18459775056042,0.0,0.0,0.0,0.0,111.0,Cheez,1,0
Cheez-150_50-top-0,3836.2075,5113.062483908724,0.0,0.0,0.0,9204.75,14506.0,3.7825,22.805051406962175,0.0,0.0,0.0,0.0,223.0,5.115,29.170259427844158,0.0,0.0,0.0,0.0,218.0,5.92,37.86056200571336,0.0,0.0,0.0,0.0,407.0,531.035,628.7135560921496,0.0,0.0,0.0,1181.0,1666.0,2.955,17.914807445645014,0.0,0.0,0.0,0.0,144.0,4.65,30.41702629649721,0.0,0.0,0.0,0.0,263.0,6.865,37.286895236677594,0.0,0.0,0.0,0.0,274.0,718.6275,894.652996252181,0.0,0.0,0.0,1594.0,2461.0,1.8425,15.176577843426784,0.0,0.0,0.0,0.0,224.0,5.21,27.73976633988605,0.0,0.0,0.0,0.0,211.0,2.14,16.08250656905998,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-1,2914.5,4197.643657540409,0.0,0.0,0.0,6897.25,12891.0,2.175,13.32133702186544,0.0,0.0,0.0,0.0,105.0,1.9425,16.861790940891645,0.0,0.0,0.0,0.0,218.0,2.1525,18.746942774983978,0.0,0.0,0.0,0.0,200.0,492.55,592.3089584462134,0.0,0.0,0.0,1101.0,1552.0,2.4825,15.063264872581694,0.0,0.0,0.0,0.0,122.0,3.2,24.105033324576457,0.0,0.0,0.0,0.0,235.0,1.3175,15.480173875251511,0.0,0.0,0.0,0.0,222.0,652.55,816.4848199157661,0.0,0.0,0.0,1537.0,2206.0,1.8075,15.578258860437717,0.0,0.0,0.0,0.0,224.0,2.05,15.885476729620608,0.0,0.0,0.0,0.0,158.0,1.71,11.31707074403806,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-2,3472.3175,4767.790311331438,0.0,0.0,0.0,7499.5,13516.0,3.545,19.739607525560253,0.0,0.0,0.0,0.0,150.0,4.255,27.933863442371162,0.0,0.0,0.0,0.0,236.0,5.0975,33.036593878421044,0.0,0.0,0.0,0.0,407.0,661.87,788.9362198539835,0.0,0.0,0.0,1566.0,1990.0,2.8375,15.782389022519554,0.0,0.0,0.0,0.0,122.0,3.78,25.040050125262976,0.0,0.0,0.0,0.0,221.0,3.6975,25.129658634923018,0.0,0.0,0.0,0.0,222.0,800.65,976.2581535926589,0.0,0.0,0.0,1885.0,2542.0,2.325,17.633113500721386,0.0,0.0,0.0,0.0,239.0,3.0125,18.45369042972679,0.0,0.0,0.0,0.0,176.0,2.3475,14.86031008389378,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-3,2589.78,3857.7488840944034,0.0,0.0,0.0,4826.75,12488.0,2.5575,14.878511990371265,0.0,0.0,0.0,0.0,123.0,6.215,36.1080080538105,0.0,0.0,0.0,0.0,329.0,3.2625,22.5293702766559,0.0,0.0,0.0,0.0,200.0,272.975,339.5430504114423,0.0,0.0,0.0,621.0,958.0,0.6975,7.649003981222748,0.0,0.0,0.0,0.0,93.0,7.5725,36.137231389263945,0.0,0.0,0.0,0.0,235.0,1.7,17.237977540134604,0.0,0.0,0.0,0.0,222.0,302.905,416.35692464127663,0.0,0.0,0.0,722.0,1261.0,2.285,16.12307846373857,0.0,0.0,0.0,0.0,148.0,1.475,11.967557439916295,0.0,0.0,0.0,0.0,158.0,1.29,9.505882626630695,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-4,3214.34,4297.8770243798,0.0,0.0,0.0,6518.0,12001.0,1.11,9.973795239461136,0.0,0.0,0.0,0.0,105.0,3.81,27.394525915323253,0.0,0.0,0.0,0.0,292.0,4.1925,25.613288447850444,0.0,0.0,0.0,0.0,185.0,451.81,528.3020789439873,0.0,0.0,0.0,1023.0,1357.0,1.91,12.711840039623741,0.0,0.0,0.0,0.0,100.0,7.9125,37.50488481133874,0.0,0.0,0.0,0.0,235.0,3.9675,28.49335223440523,0.0,0.0,0.0,0.0,274.0,1408.485,1714.2223368996783,0.0,0.0,0.0,3567.0,4180.0,3.57,19.410874661844648,0.0,0.0,0.0,0.0,148.0,4.425,26.12500074948138,0.0,0.0,0.0,0.0,247.0,2.07,12.64574581501796,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-5,3433.2375,4435.172677901136,0.0,0.0,0.0,7842.75,12840.0,1.94,13.671821266453682,0.0,0.0,0.0,0.0,123.0,2.3925,14.658465823569411,0.0,0.0,0.0,0.0,145.0,2.9875,20.588639438652685,0.0,0.0,0.0,0.0,185.0,499.7975,588.0345509206421,0.0,0.0,0.0,1167.0,1509.0,2.055,13.215088778686695,0.0,0.0,0.0,0.0,107.0,3.5125,26.03660126174603,0.0,0.0,0.0,0.0,263.0,5.1125,31.757064120505294,0.0,0.0,0.0,0.0,292.0,760.8625,981.9735044809049,0.0,0.0,0.0,1640.5,2692.0,2.9075,18.176493226555976,0.0,0.0,0.0,0.0,163.0,2.0575,17.718325015457335,0.0,0.0,0.0,0.0,193.0,4.0075,20.326099467159715,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-6,3609.355,4684.664989530753,0.0,0.0,0.0,8495.5,12942.0,2.8625,16.288550763186816,0.0,0.0,0.0,0.0,141.0,0.725,11.25615955019962,0.0,0.0,0.0,0.0,218.0,2.53,18.775660135767097,0.0,0.0,0.0,0.0,185.0,458.24,540.0368430761897,0.0,0.0,0.0,1049.0,1509.0,2.5925,15.665726322229846,0.0,0.0,0.0,0.0,122.0,2.5,20.614494742382345,0.0,0.0,0.0,0.0,249.0,3.6525,25.45223535293411,0.0,0.0,0.0,0.0,222.0,1307.155,1594.2870503684242,0.0,0.0,0.0,3058.5,4098.0,0.8775,8.461470614639426,0.0,0.0,0.0,0.0,103.0,1.92,15.772461010121107,0.0,0.0,0.0,0.0,193.0,2.195,14.182023815335635,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-7,3856.3925,5077.2434288236045,0.0,0.0,0.0,7851.5,13839.0,1.8575,13.152934766904941,0.0,0.0,0.0,0.0,150.0,2.9925,23.71441285785897,0.0,0.0,0.0,0.0,218.0,1.03,11.21666769077213,0.0,0.0,0.0,0.0,185.0,497.1375,586.1165200122987,0.0,0.0,0.0,1170.5,1398.0,0.8125,7.38299500800458,0.0,0.0,0.0,0.0,107.0,4.5125,30.215514011305967,0.0,0.0,0.0,0.0,363.0,3.37,26.681225975372282,0.0,0.0,0.0,0.0,257.0,1349.7925,1668.75877047248,0.0,0.0,0.0,3058.5,4625.0,0.9575,9.659916081247438,0.0,0.0,0.0,0.0,163.0,1.705,15.12248984949626,0.0,0.0,0.0,0.0,193.0,1.65,11.452746986371276,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-8,3253.465,4323.451385001456,0.0,0.0,0.0,6938.0,13252.0,2.7325,16.455177785118295,0.0,0.0,0.0,0.0,141.0,3.945,27.589943593067794,0.0,0.0,0.0,0.0,218.0,4.08,27.933928490319197,0.0,0.0,0.0,0.0,327.0,484.0275,569.7403680284157,0.0,0.0,0.0,1128.0,1523.0,1.2325,10.939956598448608,0.0,0.0,0.0,0.0,122.0,3.2575,22.656776415542048,0.0,0.0,0.0,0.0,221.0,4.6625,35.052393205365476,0.0,0.0,0.0,0.0,432.0,910.9425,1144.865435917967,0.0,0.0,0.0,2097.0,3054.0,2.21,15.715704196630474,0.0,0.0,0.0,0.0,133.0,2.05,15.764955901824326,0.0,0.0,0.0,0.0,193.0,1.3525,11.103217883497582,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-9,3053.035,4057.7480777434753,0.0,0.0,0.0,6401.75,12390.0,2.6725,15.897391654089272,0.0,0.0,0.0,0.0,150.0,4.755,29.16344013660778,0.0,0.0,0.0,0.0,236.0,3.805,24.12949556851469,0.0,0.0,0.0,0.0,185.0,571.2125,673.5455860481629,0.0,0.0,0.0,1302.0,1738.0,2.8425,16.766050365609484,0.0,0.0,0.0,0.0,144.0,5.3625,30.404558650254966,0.0,0.0,0.0,0.0,235.0,3.6225,27.076240521015322,0.0,0.0,0.0,0.0,274.0,802.17,1005.9394920940198,0.0,0.0,0.0,1826.0,2896.0,1.1,10.301714094421722,0.0,0.0,0.0,0.0,103.0,1.9675,15.656924729331479,0.0,0.0,0.0,0.0,176.0,0.78,7.558732439385975,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_814-right-0,1152.5025,2515.0809022486796,0.0,0.0,0.0,0.0,10546.0,2.1575,13.006753354779958,0.0,0.0,0.0,0.0,123.0,3.7075,22.804100755745736,0.0,0.0,0.0,0.0,236.0,48.21,336.4804282517628,0.0,0.0,0.0,0.0,4202.0,1763.22,4222.845606832908,0.0,0.0,0.0,0.0,22101.0,1.7975,12.481424543961888,0.0,0.0,0.0,0.0,109.0,4.5825,22.242527257418445,0.0,0.0,0.0,0.0,179.0,5.115,23.44987241523339,0.0,0.0,0.0,0.0,189.0,707.345,2297.0477644261314,0.0,0.0,0.0,0.0,11516.0,6.015,48.79782622834277,0.0,0.0,0.0,0.0,806.0,2.9225,17.315920318921226,0.0,0.0,0.0,0.0,140.0,1.8,10.56024606685285,0.0,0.0,0.0,0.0,96.0,8.52,39.18453994148782,0.0,0.0,0.0,0.0,435.0,3.685,19.40508098204687,0.0,0.0,0.0,0.0,116.0,5.0575,25.14726936750011,0.0,0.0,0.0,0.0,320.0,9.1475,22.8942374632255,0.0,0.0,0.0,0.0,174.0,Cheez,1,0
Cheez-150_814-right-1,1148.68,2878.9798601567322,0.0,0.0,0.0,0.0,10763.0,1.65,11.734852658525131,0.0,0.0,0.0,0.0,114.0,5.705,30.07522690160391,0.0,0.0,0.0,0.0,255.0,1.88,16.51491617115727,0.0,0.0,0.0,0.0,200.0,816.8,2623.212668993267,0.0,0.0,0.0,0.0,24825.0,3.13,16.803392067151414,0.0,0.0,0.0,0.0,149.0,4.785,19.166040743838785,0.0,0.0,0.0,0.0,159.0,2.345,15.14362236209064,0.0,0.0,0.0,0.0,179.0,642.995,1695.9878365806617,0.0,0.0,0.0,0.0,9657.0,246.6375,1330.4010517471713,0.0,0.0,0.0,0.0,8743.0,1.6475,11.336646003404942,0.0,0.0,0.0,0.0,158.0,1.41,10.221207497491076,0.0,0.0,0.0,0.0,96.0,2.6625,17.50026405099765,0.0,0.0,0.0,0.0,151.0,2.195,15.07814149280983,0.0,0.0,0.0,0.0,116.0,5.3875,37.01036017997691,0.0,0.0,0.0,0.0,320.0,1.8625,13.906547879859879,0.0,0.0,0.0,0.0,116.0,Cheez,1,0
Cheez-150_814-right-2,2574.6875,3659.566873839582,0.0,0.0,0.0,6302.0,11905.0,3.3875,17.59036372534623,0.0,0.0,0.0,0.0,123.0,2.445,20.728026986591967,0.0,0.0,0.0,0.0,255.0,2.975,26.47360012841852,0.0,0.0,0.0,0.0,439.0,4708.1875,7526.943771790979,0.0,0.0,0.0,7613.75,23462.0,2.7175,16.758574470871267,0.0,0.0,0.0,0.0,149.0,4.145,19.922757481437127,0.0,0.0,0.0,0.0,200.0,2.595,15.70469894402007,0.0,0.0,0.0,0.0,149.0,2792.5525,4294.85667652877,0.0,0.0,0.0,4242.0,12502.0,3.235,17.28588382029181,0.0,0.0,0.0,0.0,118.0,3.535,20.296024154775562,0.0,0.0,0.0,0.0,140.0,3.15,14.360817619716762,0.0,0.0,0.0,0.0,96.0,8.22,32.266148839027096,0.0,0.0,0.0,0.0,151.0,4.68,21.50741784957902,0.0,0.0,0.0,0.0,116.0,15.365,61.50421690211036,0.0,0.0,0.0,0.0,334.0,3.9725,19.173701280712653,0.0,0.0,0.0,0.0,116.0,Cheez,1,0
Cheez-150_814-right-3,2129.41,3109.001920110079,0.0,0.0,0.0,4589.5,11716.0,2.99,16.460019154801884,0.0,0.0,0.0,0.0,132.0,4.8,29.6027161254675,0.0,0.0,0.0,0.0,236.0,2.765,20.828450154526482,0.0,0.0,0.0,0.0,200.0,4010.275,6143.194649417053,0.0,0.0,0.0,7485.5,19685.0,1.8,13.088670032055232,0.0,0.0,0.0,0.0,139.0,4.0425,19.235141549415893,0.0,0.0,0.0,0.0,220.0,4.16,20.36162787510644,0.0,0.0,0.0,0.0,179.0,2172.515,3855.034767992527,0.0,0.0,0.0,897.25,11516.0,1.2075,9.289519993210604,0.0,0.0,0.0,0.0,103.0,3.2675,18.04799904209758,0.0,0.0,0.0,0.0,140.0,3.0025,15.112195070525853,0.0,0.0,0.0,0.0,133.0,18.5925,45.24366161176725,0.0,0.0,0.0,0.0,226.0,3.7575,18.785924815615147,0.0,0.0,0.0,0.0,111.0,12.5375,52.87435898756489,0.0,0.0,0.0,0.0,306.0,24.5525,65.33259610665377,0.0,0.0,0.0,0.0,328.0,Cheez,1,0
Cheez-150_814-right-4,2099.6375,3322.109496971528,0.0,0.0,0.0,4480.0,12439.0,6.6425,20.59052252359048,0.0,0.0,0.0,0.0,159.0,5.1675,32.12903875902526,0.0,0.0,0.0,0.0,236.0,5.07,27.88420560650366,0.0,0.0,0.0,0.0,232.0,4666.025,7287.564131230124,0.0,0.0,0.0,9074.0,21606.0,3.8925,17.798818460686952,0.0,0.0,0.0,0.0,109.0,5.5475,22.112783219311435,0.0,0.0,0.0,0.0,179.0,6.2175,27.546728469519515,0.0,0.0,0.0,0.0,220.0,2846.145,4502.045480417128,0.0,0.0,0.0,4309.25,15923.0,1.095,8.56881183950567,0.0,0.0,0.0,0.0,103.0,2.5325,17.011979967247076,0.0,0.0,0.0,0.0,193.0,1.68,9.947108243404926,0.0,0.0,0.0,0.0,96.0,7.0875,29.835637363599847,0.0,0.0,0.0,0.0,151.0,4.47,20.791460074513132,0.0,0.0,0.0,0.0,111.0,12.0575,53.22740916544923,0.0,0.0,0.0,0.0,306.0,4.5925,20.03734467698409,0.0,0.0,0.0,0.0,111.0,Cheez,1,0
Cheez-150_814-right-5,2336.3,3473.6346611868094,0.0,0.0,0.0,5388.0,11300.0,2.71,15.637045532403409,0.0,0.0,0.0,0.0,114.0,3.3275,31.156895289167707,0.0,0.0,0.0,0.0,498.0,4.7975,28.213143167120126,0.0,0.0,0.0,0.0,216.0,4956.4375,8069.945891256848,0.0,0.0,0.0,8291.0,23682.0,2.3575,13.458734620832097,0.0,0.0,0.0,0.0,119.0,3.55,15.900615520627923,0.0,0.0,0.0,0.0,129.0,2.8475,13.8870937269268,0.0,0.0,0.0,0.0,119.0,2221.0375,3735.7085179952696,0.0,0.0,0.0,2583.25,11606.0,1.5025,11.040367658964565,0.0,0.0,0.0,0.0,118.0,3.0875,17.067897543822287,0.0,0.0,0.0,0.0,140.0,3.15,15.497028577661027,0.0,0.0,0.0,0.0,96.0,8.18,31.988133764794366,0.0,0.0,0.0,0.0,159.0,6.4125,24.710906823508076,0.0,0.0,0.0,0.0,116.0,9.57,46.526949099217916,0.0,0.0,0.0,0.0,306.0,3.865,17.990996773727783,0.0,0.0,0.0,0.0,128.0,Cheez,1,0
Cheez-150_814-right-6,1469.0375,2284.3135077299917,0.0,0.0,0.0,3538.75,8812.0,1.7975,11.318425714366269,0.0,0.0,0.0,0.0,114.0,3.715,27.029803934765823,0.0,0.0,0.0,0.0,329.0,2.9075,18.98380641533818,0.0,0.0,0.0,0.0,185.0,3818.27,5771.267669097575,0.0,0.0,0.0,7977.0,17682.0,4.35,20.818526066196902,0.0,0.0,0.0,0.0,159.0,3.53,14.693496762779002,0.0,0.0,0.0,0.0,139.0,3.13,15.5878334408104,0.0,0.0,0.0,0.0,119.0,2180.2975,3870.28807564306,0.0,0.0,0.0,1470.5,11743.0,3.7925,19.817575140797356,0.0,0.0,0.0,0.0,148.0,1.7825,11.336290064702712,0.0,0.0,0.0,0.0,105.0,1.24,12.933700224752346,0.0,0.0,0.0,0.0,232.0,17.0,45.63541912480636,0.0,0.0,0.0,0.0,411.0,5.275,23.124147345927994,0.0,0.0,0.0,0.0,116.0,11.5225,51.251060200538376,0.0,0.0,0.0,0.0,306.0,42.76,124.33106181614872,0.0,0.0,0.0,5.0,630.0,Cheez,1,0
Cheez-150_814-right-7,1868.8875,2713.0140375167794,0.0,0.0,0.0,4596.0,13045.0,3.3,18.183828779239082,0.0,0.0,0.0,0.0,132.0,3.445,26.790227055106257,0.0,0.0,0.0,0.0,236.0,5.5425,31.886047007026878,0.0,0.0,0.0,0.0,216.0,4031.5225,6261.725483408543,0.0,0.0,0.0,8837.75,19013.0,0.83,7.764135786504423,0.0,0.0,0.0,0.0,119.0,4.64,19.91411131770472,0.0,0.0,0.0,0.0,179.0,3.4075,17.74948038351296,0.0,0.0,0.0,0.0,179.0,1721.5425,3216.9850170140567,0.0,0.0,0.0,1160.75,10043.0,2.3175,15.088766381892025,0.0,0.0,0.0,0.0,133.0,2.7925,17.39989467170612,0.0,0.0,0.0,0.0,140.0,1.08,7.850329239779167,0.0,0.0,0.0,0.0,96.0,7.2625,31.235279741043605,0.0,0.0,0.0,0.0,151.0,3.3,17.50431382563353,0.0,0.0,0.0,0.0,145.0,13.1,55.108550887792106,0.0,0.0,0.0,0.0,306.0,12.2575,30.699549664841218,0.0,0.0,0.0,0.0,197.0,Cheez,1,0
Cheez-150_814-right-8,2459.46,3713.8909607810842,0.0,0.0,0.0,5076.5,12194.0,2.1025,15.19207001129433,0.0,0.0,0.0,0.0,150.0,5.1725,33.223444084593524,0.0,0.0,0.0,0.0,273.0,5.34,28.927693108359513,0.0,0.0,0.0,0.0,200.0,5582.5525,8753.784766693656,0.0,0.0,0.0,9604.0,24358.0,1.9,14.27671395677273,0.0,0.0,0.0,0.0,159.0,2.42,12.39385408368266,0.0,0.0,0.0,0.0,129.0,3.9125,19.67288488629399,0.0,0.0,0.0,0.0,179.0,1627.47,3120.2060731540537,0.0,0.0,0.0,1285.25,9248.0,1.395,9.89640450139032,0.0,0.0,0.0,0.0,118.0,0.8275,9.181147937137702,0.0,0.0,0.0,0.0,140.0,1.86,11.467744893061205,0.0,0.0,0.0,0.0,84.0,10.705,34.87525891245168,0.0,0.0,0.0,0.0,218.0,4.7225,20.92151448080254,0.0,0.0,0.0,0.0,111.0,8.7675,40.87885940943742,0.0,0.0,0.0,0.0,306.0,20.55,45.050931912285755,0.0,0.0,0.0,11.5,268.0,Cheez,1,0
Cheez-150_814-right-9,1739.4175,2537.699786955817,0.0,0.0,0.0,3910.0,9997.0,3.7575,18.559224277011303,0.0,0.0,0.0,0.0,123.0,5.6175,32.526853278645284,0.0,0.0,0.0,0.0,236.0,2.455,19.277500617953258,0.0,0.0,0.0,0.0,200.0,4495.71,6608.532545650162,0.0,0.0,0.0,9774.0,19345.0,3.5475,21.845728033950525,0.0,0.0,0.0,0.0,200.0,5.0175,22.133275819368492,0.0,0.0,0.0,0.0,189.0,1.855,12.078646831213463,0.0,0.0,0.0,0.0,189.0,1745.27,3226.3768473323926,0.0,0.0,0.0,673.0,10692.0,1.7275,12.889087056999275,0.0,0.0,0.0,0.0,118.0,3.8325,19.898349291116432,0.0,0.0,0.0,0.0,140.0,1.385,11.467149331218389,0.0,0.0,0.0,0.0,133.0,9.215,33.61098064695705,0.0,0.0,0.0,0.0,159.0,5.7225,23.505995475798677,0.0,0.0,0.0,0.0,122.0,8.2575,40.38363888350929,0.0,0.0,0.0,0.0,306.0,13.065,27.522436051620446,0.0,0.0,0.0,0.0,128.0,Cheez,1,0
Cheez-150_814-top-0,23.3775,62.48869566942587,0.0,0.0,0.0,0.0,505.0,0.845,8.482975727478141,0.0,0.0,0.0,0.0,114.0,2.715,21.70060057147977,0.0,0.0,0.0,0.0,218.0,2.53,19.909421454593986,0.0,0.0,0.0,0.0,200.0,111.5,295.07708520916844,0.0,0.0,0.0,0.0,1343.0,17.725,170.76629407755647,0.0,0.0,0.0,0.0,2137.0,0.78,9.507237712516908,0.0,0.0,0.0,0.0,179.0,4.0625,24.500290904108976,0.0,0.0,0.0,0.0,222.0,41.675,202.7762063202274,0.0,0.0,0.0,0.0,3054.0,454.0475,1998.6141966400844,0.0,0.0,0.0,0.0,11954.0,12.81,45.49889309843631,0.0,0.0,0.0,0.0,229.0,2.225,14.98585381405878,0.0,0.0,0.0,0.0,157.0,2.8575,22.897115287109546,0.0,0.0,0.0,0.0,325.0,2.055,14.786601501355852,0.0,0.0,0.0,0.0,139.0,11.375,53.409839002337755,0.0,0.0,0.0,0.0,392.0,3.51,18.775948460770294,0.0,0.0,0.0,0.0,133.0,Cheez,0,1
Cheez-150_814-top-1,563.565,1649.2080869496565,0.0,0.0,0.0,0.0,7627.0,2.6725,16.694670521143003,0.0,0.0,0.0,0.0,168.0,4.75,29.815598682770567,0.0,0.0,0.0,0.0,236.0,2.105,16.92172677632901,0.0,0.0,0.0,0.0,200.0,94.05,251.34562669788045,0.0,0.0,0.0,0.0,1316.0,0.64,6.585120312022337,0.0,0.0,0.0,0.0,93.0,16.3175,70.91101906835944,0.0,0.0,0.0,0.0,421.0,5.69,37.624765213798725,0.0,0.0,0.0,0.0,309.0,17.23,105.2378478092778,0.0,0.0,0.0,0.0,1194.0,857.28,3607.337851176567,0.0,0.0,0.0,0.0,17485.0,9.31,35.156775979078304,0.0,0.0,0.0,0.0,193.0,3.92,20.59025245694187,0.0,0.0,0.0,0.0,170.0,1.38,12.634463747443471,0.0,0.0,0.0,0.0,159.0,2.11,14.035504567744534,0.0,0.0,0.0,0.0,116.0,10.205,52.106965124984335,0.0,0.0,0.0,0.0,320.0,2.2875,15.586603197878642,0.0,0.0,0.0,0.0,116.0,Cheez,0,1
