,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Target,Position_right,Position_top
Cola-50_657-top-6,96.52,9.88,3.6125,3.53,1.75,3.405,6.09,4.8225,12.8625,2.2275,0.93,0.795,3.135,0.985,6.9225,1.3775,Cola,0,1
Cola-50_657-top-7,181.39,9.63,8.0475,2.0725,3.5275,4.5275,6.2975,5.6725,14.6975,1.16,0.5875,1.46,1.08,1.96,7.01,1.2325,Cola,0,1
Cola-50_657-top-8,223.0575,9.05,3.4375,3.15,2.19,3.0475,6.7825,5.65,10.5325,0.285,0.7725,1.0225,1.615,2.945,2.88,2.1925,Cola,0,1
Cola-50_657-top-9,219.305,0.94,3.475,2.335,6.21,8.1825,7.57,3.8025,10.215,0.7225,1.28,0.84,1.3125,1.6825,6.215,2.155,Cola,0,1
Crisp-100_421-back-0,2.73,2443.745,9.8675,4.03,2.075,351.23,3.155,3.67,15.095,2.76,1492.665,2488.2,2858.97,189.415,4.02,0.4375,Crisp,0,0
Crisp-100_421-back-1,3.78,1626.2775,86.4575,2.145,4.7125,719.035,6.4275,4.8875,32.12,2.37,611.8225,209.0075,5065.7825,453.8525,5.2075,0.795,Crisp,0,0
Crisp-100_421-back-2,3.3375,1232.1075,28.3275,2.345,3.465,728.3425,4.9,5.0175,15.4525,2.2675,630.425,7.8875,3865.3325,310.9075,4.105,1.0275,Crisp,0,0
Crisp-100_421-back-3,2.025,323.285,8.655,2.1075,7.9025,145.9525,7.48,7.0975,22.0075,0.96,51.91,413.1775,2470.945,134.045,5.6275,1.5875,Crisp,0,0
Crisp-100_421-back-4,2.6225,831.4625,14.515,1.875,4.695,646.96,5.975,6.2675,8.735,0.7025,2397.8175,3622.5325,2274.7525,184.2175,4.3125,1.72,Crisp,0,0
Crisp-100_421-back-5,2.5,296.4425,56.8875,3.19,13.85,760.405,9.7225,11.035,24.98,1.52,5373.035,3747.7475,1138.0725,72.0225,1.4675,1.6325,Crisp,0,0
Crisp-100_421-back-6,3.08,1814.645,38.2675,4.6075,11.34,458.6825,9.835,10.505,18.68,3.765,2271.955,2815.035,2910.5075,224.775,5.715,0.92,Crisp,0,0
Crisp-100_421-back-7,1.8175,1120.54,81.5575,2.4,6.3075,1095.435,7.8,10.3075,12.2625,2.83,1566.655,1307.115,5172.12,409.9025,5.0075,1.0575,Crisp,0,0
Crisp-100_421-back-8,2.94,4722.15,6.1025,1.6075,112.7375,230.74,7.14,7.3025,24.6,1.235,119.7825,3416.22,4403.1675,205.8725,3.5175,0.575,Crisp,0,0
Crisp-100_421-back-9,4.8,1438.8625,37.4475,4.3625,28.165,752.435,8.3625,8.015,10.895,2.3175,1701.2,2787.2425,3642.8475,214.255,5.335,1.685,Crisp,0,0
Crisp-100_421-right-0,3.495,232.6775,6.115,3.225,10.4625,69.285,13.105,10.5825,2.3925,81.635,766.0325,283.22,1605.9925,301.9675,2.5925,1.5525,Crisp,1,0
Crisp-100_421-right-1,2.2175,431.5,6.905,2.76,7.8675,5.535,23.015,7.6675,6.8225,114.405,2051.5175,976.375,491.985,50.8625,8.0925,26.5775,Crisp,1,0
Crisp-100_421-right-2,4.5675,27.9775,9.7725,2.3,5.98,706.4625,7.2675,6.0,10.35,439.36,38.08,3.4875,4730.5625,467.5425,3.9725,0.8625,Crisp,1,0
Crisp-100_421-right-3,4.4375,811.895,7.735,4.4625,7.07,9.8525,11.16,7.9575,4.385,30.16,2334.6075,1300.93,228.5025,3.5525,7.61,25.8625,Crisp,1,0
Crisp-100_421-right-4,1.845,820.32,16.7225,1.955,12.5275,15.8075,19.035,15.8275,4.3975,148.33,3539.0825,808.6125,1.4125,0.6,77.415,666.5775,Crisp,1,0
Crisp-100_421-right-5,1.3,1312.0175,3.9225,4.4575,12.88,384.56,12.035,13.7975,7.445,245.0375,284.165,5.3525,5055.72,1672.2875,1.595,0.7875,Crisp,1,0
Crisp-100_421-right-6,5.215,556.98,10.94,4.265,6.1625,110.1425,16.1225,8.4325,11.5125,271.075,500.8975,295.8275,2453.7325,731.74,5.47,1.4675,Crisp,1,0
Crisp-100_421-right-7,2.545,2662.5925,7.0275,3.755,9.1875,28.3,9.755,9.915,6.2775,88.1,1442.9975,136.5575,1.0375,1.9075,174.3175,1543.075,Crisp,1,0
Crisp-100_421-right-8,3.01,511.3625,14.31,4.67,10.5875,6.66,11.2875,10.0575,1.68,40.47,967.815,96.885,678.7,50.8875,95.96,247.6,Crisp,1,0
Crisp-100_421-right-9,3.77,546.2125,23.34,4.84,3.23,144.475,18.5575,3.335,3.895,73.755,1866.24,828.18,1396.5375,208.345,3.3525,1.375,Crisp,1,0
Crisp-100_421-top-0,405.0825,4.66,2.665,4.92,6.4075,15.275,8.9475,6.325,1254.3825,1.705,0.8725,1.1025,1.805,0.545,5.7575,0.7275,Crisp,0,1
Crisp-100_421-top-1,179.745,14.595,6.12,3.5,264.785,3.7775,4.89,4.6875,1515.6225,2.2775,2.3125,2.4,1.25,0.78,3.3125,0.6125,Crisp,0,1
Crisp-100_421-top-2,292.525,5.3625,3.805,2.805,91.045,4.325,4.5775,2.795,1246.925,1.7275,1.5725,2.8175,1.8225,0.955,3.025,1.575,Crisp,0,1
Crisp-100_421-top-3,153.655,10.9525,3.72,3.58,194.235,10.6425,4.055,2.7725,1230.8975,2.275,1.2275,1.4875,0.89,2.3875,4.0,1.5175,Crisp,0,1
Crisp-100_421-top-4,202.875,11.075,3.85,4.8,158.105,19.3575,4.4375,1.5825,1771.635,1.6,1.39,1.885,1.575,1.365,3.845,1.415,Crisp,0,1
Crisp-100_421-top-5,308.9875,10.825,3.0325,4.7825,206.135,5.22,3.525,3.6225,1568.4775,1.8325,0.635,1.37,2.0275,2.815,3.775,1.6025,Crisp,0,1
Crisp-100_421-top-6,127.415,6.18,4.985,2.92,107.855,17.2175,3.49,2.65,1775.4,1.29,1.385,2.35,2.4675,2.645,4.0775,2.0025,Crisp,0,1
Crisp-100_421-top-7,312.15,13.82,2.81,3.57,159.0575,2.55,3.535,2.6875,1620.755,1.105,2.445,2.0425,2.09,1.4325,8.745,0.845,Crisp,0,1
Crisp-100_421-top-8,217.7425,28.37,3.8525,3.4475,118.72,4.0225,2.46,4.325,1602.11,2.4,2.35,2.3,2.14,1.5175,2.77,0.57,Crisp,0,1
Crisp-100_421-top-9,379.77,16.9725,1.9425,4.905,308.9475,12.4525,3.485,3.8575,1677.95,1.62,1.1,1.65,3.655,2.45,4.65,1.685,Crisp,0,1
Crisp-100_46-back-0,4.28,284.6825,7.6325,3.49,11.6125,132.4925,28.8025,26.775,1.1675,182.0025,1111.3925,2814.3475,458.535,21.3375,6.595,1.42,Crisp,0,0
Crisp-100_46-back-1,1.69,1110.865,134.425,4.3775,18.1975,385.605,25.56,29.245,0.9175,46.755,688.375,3314.91,418.0275,4.8675,7.13,6.0475,Crisp,0,0
Crisp-100_46-back-2,5.1375,1171.445,3.93,3.1025,15.17,169.29,17.4675,23.8875,0.7875,5.93,32.5525,2797.8025,726.65,33.2975,9.48,2.1875,Crisp,0,0
Crisp-100_46-back-3,4.165,809.9825,70.245,3.8675,13.9925,696.205,17.74,28.6775,1.405,60.34,1875.2475,3985.43,478.58,15.845,7.26,4.3225,Crisp,0,0
Crisp-100_46-back-4,2.85,869.4225,69.99,3.0225,15.575,670.0,27.44,29.6375,0.57,34.18,1005.84,2499.6525,610.175,21.1475,6.765,3.81,Crisp,0,0
Crisp-100_46-back-5,5.575,1634.9475,3.3975,3.305,18.395,207.2225,25.285,36.7425,2.33,20.095,13.68,3447.265,843.3725,64.9275,4.5825,3.0325,Crisp,0,0
Crisp-100_46-back-6,3.2075,576.5225,55.0725,5.305,21.5625,302.3575,24.8425,34.895,1.8925,53.2675,1019.34,2375.2975,518.21,68.5175,7.4575,1.25,Crisp,0,0
Crisp-100_46-back-7,7.2575,926.4,36.4975,3.2975,21.0275,147.3375,27.925,18.4375,0.945,388.1975,1444.1525,3702.17,446.35,82.6975,4.0575,2.38,Crisp,0,0
Crisp-100_46-back-8,4.8825,906.7225,71.7125,2.0625,17.815,276.565,17.2475,25.0375,0.8575,80.86,1896.21,3678.5825,392.35,22.125,6.02,1.7475,Crisp,0,0
Crisp-100_46-back-9,3.36,1013.26,99.66,2.9575,24.035,442.3225,19.46,31.2225,1.1875,95.67,2457.0975,4114.2025,413.1825,25.4925,7.64,4.34,Crisp,0,0
Crisp-100_46-right-0,6.905,24.2675,3.08,4.7125,2.26,1016.945,12.7725,6.73,23.355,1219.915,513.6075,3.025,5.2675,2.96,149.485,1139.105,Crisp,1,0
Crisp-100_46-right-1,4.6,836.57,2.8075,2.2575,3.6675,559.9725,7.405,2.85,10.9375,528.405,1777.0475,1.74,119.725,26.7275,15.1925,1.8875,Crisp,1,0
Crisp-100_46-right-2,14.925,387.7725,2.855,5.48,2.645,947.7425,9.0025,3.305,10.9325,1430.03,1162.095,1.08,3.94,3.1975,44.86,47.1525,Crisp,1,0
Crisp-100_46-right-3,1.495,630.1525,2.265,4.35,1.14,727.7875,7.21,5.2225,2.195,393.6975,2191.93,2.2,119.6225,30.065,11.66,1.7825,Crisp,1,0
Crisp-100_46-right-4,13.9775,94.915,2.81,3.8075,3.9175,1413.505,21.3125,4.2575,24.185,1354.58,524.85,1.6575,2.575,1.64,145.0875,1242.66,Crisp,1,0
Crisp-100_46-right-5,13.2075,664.1925,6.435,3.725,3.015,995.9225,8.1125,3.7,2.355,521.5575,1560.1325,1.815,129.8275,49.66,11.335,2.065,Crisp,1,0
Crisp-100_46-right-6,2.3725,798.9675,4.985,3.1425,3.2,921.7825,10.405,4.13,1.81,432.095,1513.075,2.405,90.59,25.51,39.085,8.5825,Crisp,1,0
Crisp-100_46-right-7,3.09,19.9525,1.8075,4.575,2.275,1015.305,19.4375,4.72,19.0225,100.7675,223.82,2.0675,2.4475,2.5175,10.7025,1.3475,Crisp,1,0
Crisp-100_46-right-8,2.68,562.88,6.0625,3.11,2.3275,910.8225,5.7175,2.3775,3.5125,394.34,1211.24,1.8875,122.62,40.125,16.485,2.855,Crisp,1,0
Crisp-100_46-right-9,3.3275,19.49,5.76,2.2675,2.785,1006.7,12.8625,3.0225,7.125,2.9425,50.655,0.3625,4.57,4.1325,14.0125,2.3025,Crisp,1,0
Crisp-100_46-top-0,2212.1475,1.48,4.1675,4.0325,1950.0675,1.635,2.1275,5.5375,1498.6025,2.625,4.2425,3.8175,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_46-top-1,3181.8525,3.0375,4.49,6.1225,1741.975,0.78,2.9175,2.3425,1763.2775,2.3575,1.785,2.07,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_46-top-2,2430.88,2.85,3.9375,2.305,2905.7325,2.03,4.0325,2.99,2818.125,2.9825,3.1,1.71,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_46-top-3,4.41,95.57,5.52,5.4825,701.985,1.8575,3.095,7.2475,1877.6425,2.3175,4.4575,1.5,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_46-top-4,5159.705,2.3775,4.67,1.8025,2166.1975,0.8375,4.59,6.8475,735.2425,1.105,2.3175,1.385,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_46-top-5,1767.6275,2.3,7.2575,2.5675,2161.57,1.69,5.3425,2.855,2128.3825,3.27,3.845,0.78,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_46-top-6,2522.46,1.135,3.0825,2.4125,2317.655,1.69,3.1175,3.4025,2532.67,5.185,2.315,2.7375,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_46-top-7,599.635,2.4325,4.8,2.26,2447.2175,1.6375,2.365,5.85,2449.78,1.065,4.555,3.6025,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_46-top-8,3025.675,3.53,4.1925,3.7725,1886.1225,1.3725,4.775,2.335,98.53,1.625,2.7525,1.9525,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_46-top-9,1954.28,3.35,3.665,2.375,2066.7975,1.1875,4.8775,7.95,2188.75,4.2275,4.1025,2.86,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-100_797-back-0,2.5725,145.995,12.895,2.455,12.18,314.155,11.44,11.7075,11.595,1.15,824.6775,14.2975,1919.835,695.5825,6.7375,2.8075,Crisp,0,0
Crisp-100_797-back-1,3.0125,404.3575,18.475,2.725,4.915,457.525,5.545,2.7575,10.2325,1.85,854.695,336.1825,2192.4275,622.4875,10.985,2.43,Crisp,0,0
Crisp-100_797-back-2,1.5,560.16,26.065,3.7225,5.615,460.4975,5.845,9.845,19.965,1.2625,755.3075,571.3725,3363.27,570.97,7.3925,1.2325,Crisp,0,0
Crisp-100_797-back-3,5.7325,668.0575,70.5075,2.725,5.625,375.4425,7.39,4.235,23.045,3.7125,653.5325,17.5625,3121.355,730.7025,7.2975,3.6175,Crisp,0,0
Crisp-100_797-back-4,4.72,612.665,20.2625,3.19,2.4825,853.1925,4.0725,3.535,5.33,1.075,1736.095,1320.595,2628.305,609.4975,10.6375,1.55,Crisp,0,0
Crisp-100_797-back-5,3.4225,763.6875,22.1125,3.94,5.2675,557.1375,7.7275,4.85,19.9425,1.495,581.08,20.575,3709.6175,491.865,10.365,2.3525,Crisp,0,0
Crisp-100_797-back-6,4.33,328.4025,15.725,3.5175,7.2375,743.63,8.27,6.1,26.1275,2.475,721.4225,701.315,3162.2675,609.3025,7.4825,2.1725,Crisp,0,0
Crisp-100_797-back-7,2.92,673.78,20.8325,4.345,5.28,93.92,8.8625,5.8775,23.05,2.2125,3168.7675,2655.7,1859.755,190.035,7.4225,2.0775,Crisp,0,0
Crisp-100_797-back-8,3.445,973.81,3.1725,3.6475,4.63,643.97,7.1825,4.615,34.22,1.035,977.355,859.9375,3255.085,367.92,6.76,1.9325,Crisp,0,0
Crisp-100_797-back-9,3.8825,110.7775,2.6225,2.0725,1.8975,6.325,2.4975,2.175,17.4775,1.64,165.74,149.2825,1549.0625,44.7975,0.9775,0.025,Crisp,0,0
Crisp-100_797-right-0,2.19,166.5025,2.5325,4.5575,1.85,4.555,3.825,2.38,5.075,306.2125,766.66,1.6225,1038.6225,222.6475,18.8125,26.7525,Crisp,1,0
Crisp-100_797-right-1,1.7025,276.4125,7.955,4.455,2.3175,124.93,6.655,2.105,4.6025,104.4375,957.5325,3.72,3052.0225,1712.9775,5.7575,1.6575,Crisp,1,0
Crisp-100_797-right-2,5.3225,51.495,12.3175,2.61,2.545,23.2725,13.02,2.7925,1.2775,15.4125,979.4975,71.345,1864.285,605.7225,10.18,1.905,Crisp,1,0
Crisp-100_797-right-3,3.0325,206.9675,8.0525,1.8125,2.0525,38.4875,5.065,3.465,4.405,95.6175,1925.44,662.98,885.2575,122.1975,9.5475,7.39,Crisp,1,0
Crisp-100_797-right-4,5.0225,2039.3225,9.565,4.295,8.94,65.265,7.4575,9.92,33.0725,2.0275,1076.23,1415.1875,561.7075,8.52,11.6925,1031.0825,Crisp,1,0
Crisp-100_797-right-5,1.7875,4803.885,8.62,2.605,6.1525,3.0175,7.57,6.4725,13.575,108.19,2280.4075,1230.6875,4042.1125,1221.8075,9.8125,1.825,Crisp,1,0
Crisp-100_797-right-6,3.7775,4509.0475,7.4525,3.11,1.5225,3.435,4.365,3.2975,13.9625,27.4325,1077.5825,445.9325,4991.2775,1483.395,8.66,1.875,Crisp,1,0
Crisp-100_797-right-7,3.7325,221.17,6.405,3.4525,2.585,2.635,12.915,8.12,8.9,585.5425,862.895,4.7575,2870.6025,1531.0625,7.7625,2.095,Crisp,1,0
Crisp-100_797-right-8,2.285,1694.1525,2.85,2.955,1.8875,105.2575,5.19,1.6625,2.1425,280.0525,1716.5975,0.69,35.0,1.355,284.215,933.515,Crisp,1,0
Crisp-100_797-right-9,4.25,199.2625,5.385,2.7525,2.98,3.1075,7.34,2.785,7.9975,149.835,931.89,1.2075,3060.2825,1792.6,8.315,3.1825,Crisp,1,0
Crisp-100_797-top-0,612.9675,6.6925,4.605,2.9925,636.6375,8.0675,12.305,11.42,906.08,1.53,1.5925,2.33,1.3175,1.455,5.5425,1.3075,Crisp,0,1
Crisp-100_797-top-1,47.835,5.285,6.7425,2.26,25.5225,12.37,10.405,6.6825,619.3375,0.875,1.34,0.41,2.0025,1.76,7.2275,2.9625,Crisp,0,1
Crisp-100_797-top-2,623.5025,16.7075,3.6725,4.5675,282.465,5.915,8.1275,10.005,830.7425,1.4725,1.005,1.315,2.07,0.7375,7.3675,0.7675,Crisp,0,1
Crisp-100_797-top-3,210.775,6.92,4.0775,3.84,705.99,11.8125,5.55,6.0475,1409.2475,1.265,1.2375,1.8025,2.0975,2.4,3.88,2.44,Crisp,0,1
Crisp-100_797-top-4,690.56,7.02,6.34,3.38,564.6525,6.1775,6.5875,7.245,1029.405,1.595,1.745,1.155,0.8725,1.28,5.5925,2.1475,Crisp,0,1
Crisp-100_797-top-5,736.91,4.9475,1.99,1.6475,515.31,6.7925,9.82,10.0275,1376.9525,1.3425,0.9475,2.1375,0.87,2.6375,9.1225,1.8575,Crisp,0,1
Crisp-100_797-top-6,672.165,14.735,2.3725,4.12,228.985,15.9725,9.045,7.24,1131.6625,2.1925,1.205,1.0325,1.9,2.115,10.44,1.7825,Crisp,0,1
Crisp-100_797-top-7,795.77,11.24,6.9725,2.0375,339.545,6.755,6.5825,7.025,877.7525,1.8225,1.4,2.2675,2.16,1.125,7.9425,2.185,Crisp,0,1
Crisp-100_797-top-8,117.89,1.6975,2.9475,3.125,94.31,16.0975,11.275,7.3375,687.505,1.3375,1.05,1.045,2.19,1.2375,8.27,1.64,Crisp,0,1
Crisp-100_797-top-9,589.5225,4.7725,5.12,3.5,1496.19,5.62,7.9825,7.6475,979.085,0.9575,1.6125,0.925,2.905,1.905,8.5225,0.9975,Crisp,0,1
Crisp-150_421-back-0,2.14,1885.105,61.94,2.565,7.06,1446.015,6.8125,5.9125,14.11,3.965,3743.73,4509.1,3577.7675,230.0875,2.435,0.73,Crisp,0,0
Crisp-150_421-back-1,6.2825,2337.995,30.8725,3.2975,4.465,1235.76,5.0075,4.5975,8.4175,3.0875,1649.3425,3376.9675,4537.8825,255.2025,4.455,1.2525,Crisp,0,0
Crisp-150_421-back-2,3.2575,1566.28,75.915,4.575,6.9925,2262.7575,5.23,4.8875,15.7775,4.3275,1621.4625,3258.3575,4753.0825,267.1825,3.8825,1.5525,Crisp,0,0
Crisp-150_421-back-3,2.585,2022.9225,218.72,6.31,4.02,2160.1675,5.5625,4.0375,6.355,2.0825,3137.865,3117.6425,5218.05,330.81,3.415,0.655,Crisp,0,0
Crisp-150_421-back-4,6.285,2353.38,233.7275,4.25,3.2525,1602.42,4.56,7.065,6.3625,3.2525,4341.79,5493.58,4055.4375,257.0,6.055,0.6675,Crisp,0,0
Crisp-150_421-back-5,3.1675,2381.5425,201.5175,6.2525,8.2225,1367.465,10.095,7.8525,5.2375,2.14,2743.8125,3806.145,6096.5925,400.3825,2.805,0.455,Crisp,0,0
Crisp-150_421-back-6,4.295,2024.05,56.4775,3.1025,5.285,2065.305,8.225,4.69,11.985,1.9375,1469.0625,920.1325,7927.475,367.775,3.915,1.565,Crisp,0,0
Crisp-150_421-back-7,4.3175,511.3425,205.09,4.6675,4.53,2665.53,7.27,5.7625,6.3075,2.595,2489.15,2382.7975,5245.435,393.94,3.25,1.3025,Crisp,0,0
Crisp-150_421-back-8,3.115,1182.1175,103.23,3.4525,5.8375,919.9125,6.6475,6.0225,6.325,2.8025,1278.68,3271.73,3867.9125,170.7875,2.655,0.585,Crisp,0,0
Crisp-150_421-back-9,1.39,2185.9525,128.9925,2.185,5.53,1940.9675,8.5225,7.3425,9.3775,1.405,1628.5575,4109.015,4531.135,172.445,3.8075,1.08,Crisp,0,0
Crisp-150_421-right-0,3.97,584.975,13.9275,5.6125,8.895,104.6275,12.2025,8.2975,16.2675,2.965,315.2975,340.0725,1039.625,80.0025,27.86,914.085,Crisp,1,0
Crisp-150_421-right-1,4.2975,822.855,9.0675,3.38,5.4975,381.9725,49.025,574.185,11.8275,280.8825,885.605,481.0475,3223.0925,900.3475,3.045,0.71,Crisp,1,0
Crisp-150_421-right-2,5.525,1951.22,6.6775,2.865,15.12,560.54,13.355,7.1425,3.75,2.8,472.98,5746.0875,314.2525,0.955,8.7975,1375.2425,Crisp,1,0
Crisp-150_421-right-3,5.0125,2260.065,16.8175,2.4225,12.6525,385.1625,62.47,11.305,10.18,1.74,421.9125,2162.805,568.6075,16.3375,36.8425,1114.635,Crisp,1,0
Crisp-150_421-right-4,5.0125,1707.84,17.045,3.915,9.4125,746.6225,107.6775,32.8225,18.1425,2.2275,264.36,348.0275,3882.96,668.525,1.85,1.6525,Crisp,1,0
Crisp-150_421-right-5,4.085,3588.1625,26.7075,4.495,4.8475,9.77,77.565,6.37,11.5375,2.95,372.5675,3352.7,756.6275,54.6575,26.08,293.8225,Crisp,1,0
Crisp-150_421-right-6,3.32,2214.735,6.5525,4.3075,17.9825,10.5275,15.1125,2861.6,13.67,1072.335,1549.285,806.6425,1907.98,2507.4775,4.4875,1.2325,Crisp,1,0
Crisp-150_421-right-7,289.1325,1726.5775,13.4875,4.305,20.615,139.3725,126.8625,9.675,1.275,120.465,3052.38,2585.1775,0.855,1.815,42.39,571.705,Crisp,1,0
Crisp-150_421-right-8,3.4225,1218.46,14.6625,2.8825,35.12,6.9225,13.3075,468.1875,7.1125,614.7775,686.905,310.185,2137.2125,2215.8025,4.5625,0.68,Crisp,1,0
Crisp-150_421-right-9,5.6175,2112.0975,11.2925,2.33,14.325,235.33,128.9325,9.115,33.1625,1.86,554.23,1063.15,470.1125,54.425,287.905,1425.215,Crisp,1,0
Crisp-150_421-top-0,966.695,3.4825,8.485,1.1825,1575.7675,6.4775,4.85,5.5675,2346.77,1.89,1.2525,1.3375,1.23,2.0975,3.8775,2.26,Crisp,0,1
Crisp-150_421-top-1,566.1475,13.1275,6.3375,1.955,1874.2975,2.7875,3.23,5.445,1873.1925,1.4,2.455,1.8325,0.9225,3.605,8.085,0.7375,Crisp,0,1
Crisp-150_421-top-2,960.64,10.1075,24.5625,2.2675,1254.8975,10.0175,9.2725,7.6625,1848.27,1.3475,1.1125,1.88,2.0175,1.6,3.28,1.48,Crisp,0,1
Crisp-150_421-top-3,2272.0825,3.335,5.6025,3.0,1777.5325,6.2275,7.045,4.0325,1093.5325,1.265,1.1275,1.6725,0.68,1.4275,4.805,1.9625,Crisp,0,1
Crisp-150_421-top-4,164.255,150.1375,17.6625,4.225,2516.3975,4.4875,6.02,7.155,1469.5725,0.88,2.1375,0.67,1.7425,1.4325,3.08,1.3875,Crisp,0,1
Crisp-150_421-top-5,1070.5525,3.58,29.095,4.2275,1793.975,5.3625,8.0925,5.1225,1515.475,3.33,1.445,2.0975,0.975,1.025,8.9175,2.26,Crisp,0,1
Crisp-150_421-top-6,86.63,15.44,11.125,1.9525,2535.1725,7.2825,9.13,5.9825,1403.1375,2.4025,1.89,1.655,1.535,2.36,10.16,2.5625,Crisp,0,1
Crisp-150_421-top-7,933.06,10.6075,27.0075,3.6925,1196.88,7.1075,6.0675,7.1425,2114.345,2.6325,1.5725,1.4175,1.625,2.8775,4.86,2.7875,Crisp,0,1
Crisp-150_421-top-8,885.1175,2.4925,10.97,4.2275,1760.13,6.6025,7.1875,4.2625,1672.4325,1.235,2.0775,2.29,3.14,3.9275,9.105,2.015,Crisp,0,1
Crisp-150_421-top-9,1001.695,9.44,11.4625,4.2975,2653.815,6.13,6.2775,6.02,2441.3625,1.415,1.915,2.2225,2.39,4.0175,6.8175,3.865,Crisp,0,1
Crisp-150_46-back-0,27.615,1720.285,126.4525,6.6375,3.5,74.8175,30.615,4.52,1.1675,166.3525,765.045,488.7775,1926.9025,391.4975,9.855,2.4275,Crisp,0,0
Crisp-150_46-back-1,12.0375,2192.81,96.22,3.9,1.9125,215.895,10.6,5.655,0.7025,103.9825,705.23,3447.8375,886.5875,121.155,6.7325,7.505,Crisp,0,0
Crisp-150_46-back-2,4.4825,233.0225,5.09,1.6525,2.0875,180.455,4.2875,5.2025,0.6725,796.7025,6937.1575,4340.2725,2.6625,3.685,10.1725,1.8525,Crisp,0,0
Crisp-150_46-back-3,21.3075,3026.94,4.96,3.9125,1.805,71.42,6.0,2.815,0.86,406.2225,925.5,2359.5975,1219.0025,153.8375,4.52,1.4225,Crisp,0,0
Crisp-150_46-back-4,9.4425,2322.28,13.0075,1.655,2.3475,209.4275,8.8725,6.5725,0.405,102.6825,602.345,2592.9275,1704.1025,129.71,8.5925,1.9575,Crisp,0,0
Crisp-150_46-back-5,11.21,1673.53,85.1925,2.7975,5.58,130.6925,11.74,7.1125,0.915,104.2575,833.8775,1217.4575,1732.445,93.1125,5.9925,9.7825,Crisp,0,0
Crisp-150_46-back-6,10.9775,2376.4675,11.5175,4.3725,3.0675,98.98,4.44,3.785,1.2075,101.78,292.9625,3096.975,1784.4075,92.47,6.6025,1.825,Crisp,0,0
Crisp-150_46-back-7,15.84,1595.675,124.74,2.8,1.11,78.455,12.4275,4.935,1.6225,242.3475,1734.855,2947.93,1641.3425,132.0475,8.11,4.1,Crisp,0,0
Crisp-150_46-back-8,10.865,1885.1025,174.4475,2.38,2.3,86.8,14.0475,4.8525,0.4575,238.6575,2216.445,3333.2225,1343.0475,90.83,7.395,6.8175,Crisp,0,0
Crisp-150_46-back-9,13.9825,1852.2575,148.88,3.38,3.28,78.8175,12.9075,5.3075,1.8675,421.6675,1861.6825,2737.7275,1728.5275,129.985,5.395,3.525,Crisp,0,0
Crisp-150_46-right-0,21.8375,490.2675,3.0775,3.3525,3.12,1650.9625,8.9075,6.5325,2.0425,2934.5775,2160.715,1.395,29.1325,1.22,683.6925,514.13,Crisp,1,0
Crisp-150_46-right-1,15.6975,1574.965,3.845,2.5325,2.7175,1276.51,6.45,5.2875,2.12,1835.745,2203.0475,2.0975,290.9375,123.4575,188.4,13.13,Crisp,1,0
Crisp-150_46-right-2,18.4275,1074.3375,1.72,4.225,1.2175,1924.0725,9.195,11.8475,2.435,2830.385,4197.32,1.5825,1.97,27.2175,655.2125,332.0425,Crisp,1,0
Crisp-150_46-right-3,21.1725,619.35,3.6,4.645,2.39,1842.62,9.57,3.4325,1.7775,3705.25,3082.255,1.915,2.1575,2.85,656.43,649.07,Crisp,1,0
Crisp-150_46-right-4,16.6225,1347.6925,4.6575,3.5775,3.97,1650.1625,9.6475,5.1175,2.1675,2494.8775,3348.05,1.7625,285.6875,156.5325,469.5725,71.39,Crisp,1,0
Crisp-150_46-right-5,16.18,1511.6475,4.71,5.9625,0.8125,1361.7475,9.2575,9.6175,1.5775,2447.025,3415.45,1.215,291.035,172.1825,541.78,65.72,Crisp,1,0
Crisp-150_46-right-6,20.15,151.6425,4.2575,2.745,3.3775,1740.3825,7.76,4.175,11.0475,1903.7875,2119.355,1.725,4.2075,2.5475,655.815,1906.3325,Crisp,1,0
Crisp-150_46-right-7,18.3175,126.27,6.4075,2.3975,3.1475,1548.5725,7.1525,3.275,1.365,2611.0925,2632.835,2.045,3.005,3.585,529.735,1745.3775,Crisp,1,0
Crisp-150_46-right-8,135.5375,310.26,2.495,3.4525,0.495,2343.395,2.425,4.095,9.41,161.6975,61.105,1.6475,3.0225,3.825,670.4125,2871.4175,Crisp,1,0
Crisp-150_46-right-9,24.0325,1420.3375,4.445,5.045,3.595,1285.175,8.4725,2.69,1.8325,2433.63,6034.4425,2.1425,140.885,36.5025,412.8,82.2925,Crisp,1,0
Crisp-150_46-top-0,3524.035,2.7275,5.84,2.96,2626.2375,2.3,3.3,7.755,2472.355,1.4725,4.02,1.23,0.0,0.0,0.0,0.0,Crisp,0,1
