,media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,media13,media14,media15,std0,std1,std2,std3,std4,std5,std6,std7,std8,std9,std10,std11,std12,std13,std14,std15,750,751,752,753,754,755,756,757,758,759,7510,7511,7512,7513,7514,7515,max0,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,max11,max12,max13,max14,max15,media-pos0,media-pos1,media-pos2,media-pos3,media-pos4,media-pos5,media-pos6,media-pos7,std-pos0,std-pos1,std-pos2,std-pos3,std-pos4,std-pos5,std-pos6,std-pos7,75-pos0,75-pos1,75-pos2,75-pos3,75-pos4,75-pos5,75-pos6,75-pos7,max-pos0,max-pos1,max-pos2,max-pos3,max-pos4,max-pos5,max-pos6,max-pos7,Target,Position_right,Position_top
Coffeecup-50_470-top-9,361.3975,2.65,4.2625,2.3775,136.775,22.3175,18.55,21.8975,408.46,1.29,1.4975,1.165,2.9775,3.21,11.11,1.4,598.0866145383774,15.957415133547277,30.371279695228637,18.76553642033333,217.0674204886447,47.81309364137491,53.286500427590205,48.607032441375026,594.3847714581473,8.886130106558069,9.806651813921878,9.400995787921142,14.299762297128819,12.325611617862487,27.794229580885652,9.321062467003637,696.25,0.0,0.0,0.0,161.5,19.0,9.0,9.0,1049.25,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2353.0,150.0,366.0,216.0,979.0,313.0,408.0,324.0,2338.0,83.0,94.0,83.0,122.0,71.0,277.0,116.0,-20.7375,10.0375,-20.945,8.4075,-21.74,12.23,2.8425,0.0575,4.031031727979832,12.555484627667242,4.686350360274833,10.50868807523836,3.878143885933057,15.374264862103969,0.5553961759687408,0.35988545936123906,-16.0,26.0,-16.0,22.0,-17.0,32.0,3.0,0.0,-12.0,29.0,-13.0,24.0,-12.0,33.0,5.0,3.0,Coffeecup,0,1
Coffeecup-50_843-back-0,117.1525,1.4575,3.175,3.22,1351.18,2.62,4.28,2.805,40.7825,0.335,0.31,0.4125,1.05,2.18,11.28,1.61,393.4549545333857,10.772804976776893,24.948355177549576,20.87416890125929,3757.5034935259214,12.961891319032691,13.88013853007364,13.496568764728872,208.59843830890057,3.819587428021596,4.070050771576182,4.128553758927088,10.142468840744057,13.7157904354131,37.148575229798595,11.181478598966626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2648.0,114.0,236.0,200.0,25797.0,109.0,149.0,109.0,1735.0,62.0,62.0,52.0,137.0,122.0,320.0,99.0,-20.14,19.13,-20.105,22.165,-20.645,21.67,0.81,0.045,5.502371327488195,27.096376770432048,5.31550670480453,30.76603887193907,5.766898455364558,31.75992493820143,0.6323762719879963,0.45109168610514655,-18.0,26.0,-18.0,32.0,-17.0,27.75,1.0,0.0,-9.0,85.0,-10.0,87.0,-9.0,86.0,4.0,5.0,Coffeecup,0,0
Coffeecup-50_843-back-1,22.16,1.48,3.935,2.315,1244.025,116.2075,5.98,3.44,35.1325,0.4625,1.685,0.8275,3.2725,2.945,10.8725,1.6375,93.74887481363153,9.516354475652184,24.81946392397867,23.09663202779927,3962.8599036447245,285.1137651736212,15.848898034951993,18.194890356573154,203.99049057336285,5.3319478541898135,11.606573843773992,7.739670535623627,18.85103837643105,14.882732084053389,44.925571908192765,11.63505608388663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,114.0,255.0,391.0,28627.0,1246.0,119.0,159.0,2200.0,72.0,115.0,94.0,137.0,105.0,292.0,99.0,-20.015,16.515,-20.195,23.185,-20.765,21.975,0.9675,0.015,5.41970552890564,25.469127707195035,5.2474579118217815,32.63753662567828,5.487719258183791,31.780881612853808,0.6500000000000025,0.2548280662689966,-15.0,19.0,-18.0,31.0,-17.0,25.0,1.0,0.0,-6.0,85.0,-10.0,87.0,-8.0,86.0,5.0,5.0,Coffeecup,0,0
Coffeecup-50_843-back-2,96.4075,3.3725,7.155,2.3275,1085.79,1.13,3.575,3.0925,24.75,0.695,0.5975,1.3425,1.3575,0.0775,9.9225,2.7425,369.66427421760744,17.478199632857415,36.42379314084272,17.034690941978482,3093.29357218309,9.95947175779098,14.341672983299384,16.518962863485417,146.17997113113597,6.237727801074743,7.501077199167457,9.360247289645073,11.920147589118518,0.9074980063773928,46.541559768816114,15.328032005541536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.0,141.0,273.0,200.0,21412.0,129.0,149.0,139.0,1555.0,83.0,104.0,94.0,129.0,16.0,292.0,105.0,-20.3025,18.435,-20.11,21.8175,-20.4825,21.7725,0.8925,0.035,5.5092534370442685,26.90036894958989,5.323414962894429,30.63642718115242,5.747371089123268,31.74176417170035,0.4652794455013181,0.37299169832255297,-16.75,24.5,-18.0,30.0,-16.0,30.75,1.0,0.0,-6.0,85.0,-10.0,87.0,-9.0,86.0,4.0,5.0,Coffeecup,0,0
Coffeecup-50_843-back-3,67.8975,1.505,3.4825,3.525,1638.4375,1.69,3.4425,2.4325,34.38,0.7225,228.3525,0.9275,1.3375,1.0925,8.535,2.0125,324.7728444543803,9.82120742517033,22.985223405211286,21.988134758897623,4280.31465138732,11.761152655222467,9.878037903960456,13.843031371193794,173.5764602960972,6.87777239612019,598.2332662480997,8.104409131356816,11.899057217134546,9.259226584459208,41.83442449325305,12.777931467238869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.0,88.0,218.0,185.0,25549.0,119.0,89.0,129.0,2110.0,83.0,3281.0,83.0,129.0,99.0,292.0,105.0,-19.85,17.31,-20.275,21.2275,-20.7375,21.475,0.8675,0.0775,5.661504356524627,26.18765708227156,5.232381823689134,29.56731826736775,5.465645153351633,31.483685157199794,0.5483570814002525,0.4971031370068537,-16.0,27.25,-19.0,31.0,-16.75,26.5,1.0,0.0,-8.0,85.0,-9.0,86.0,-8.0,86.0,4.0,5.0,Coffeecup,0,0
Coffeecup-50_843-back-4,57.66,1.5125,3.1675,4.02,1316.1275,2.1275,2.155,2.6975,62.5925,0.415,1.1325,0.8225,1.1125,1.2625,14.7575,2.28,254.26276424834177,10.029522523786357,21.649508002304703,23.222355489618423,3433.6046983169904,12.442196928638731,8.506283981147138,14.501784308156646,310.5571054300328,5.8616270505038255,8.492954104642214,7.236498533653568,9.031542817490266,10.354062501051837,51.446092610247334,14.336332378441899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2087.0,105.0,218.0,200.0,23793.0,99.0,109.0,129.0,3106.0,83.0,83.0,94.0,107.0,105.0,306.0,105.0,-19.9875,16.2725,-20.2175,20.3725,-20.6125,20.765,0.8775,0.115,5.607222673952623,24.12682122672327,5.2286269804080465,28.368568574346348,5.607669627092579,31.276513965187153,0.6272778041737342,0.7863337726468431,-16.0,21.0,-18.0,30.0,-16.0,20.0,1.0,0.0,-6.0,85.0,-10.0,86.0,-8.0,86.0,4.0,9.0,Coffeecup,0,0
Coffeecup-50_843-back-5,54.8475,1.45,2.53,2.83,975.165,1.4175,3.56,2.1725,44.6725,0.8,0.6925,1.2425,1.2175,2.445,10.795,0.735,248.2295490393752,11.031397432932462,19.035360842548027,17.9947388579667,2789.5081218163195,9.291880399218645,12.49727388819623,13.059829309910958,197.3074906292119,6.721081187638385,5.651352777924191,8.86567505808716,11.603309257030329,14.819278069672116,49.41617012349469,6.549581478526662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.0,114.0,199.0,185.0,21901.0,89.0,139.0,139.0,1721.0,83.0,83.0,83.0,137.0,128.0,306.0,88.0,-19.9525,18.785,-20.085,21.27,-20.6225,21.465,0.885,0.12,5.5882300003079,27.922983499597656,5.327638720468871,29.876724161402628,5.726427654673615,31.53688654627445,0.6654939560309959,0.7258906895897476,-16.0,22.75,-17.75,30.0,-17.0,26.0,1.0,0.0,-6.0,85.0,-9.0,86.0,-8.0,86.0,4.0,5.0,Coffeecup,0,0
Coffeecup-50_843-back-6,53.75,2.335,2.94,2.2975,1395.385,1.4225,3.5825,1.975,41.74,0.415,0.775,1.34,2.025,2.0,9.4925,2.08,226.71706833117287,13.92632871861598,21.956585095881522,18.147515658111608,3638.5347586287594,10.53001409029705,13.124932509672508,11.712914064814282,212.4789062802132,5.8616270505038255,7.369201981531704,8.988960090509506,13.169585032369532,12.307464572791844,38.886634846360586,12.597632748941045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.0,114.0,236.0,200.0,24590.0,119.0,159.0,129.0,2415.0,83.0,94.0,104.0,129.0,105.0,277.0,99.0,-20.375,17.93,-20.235,20.29,-20.5675,21.0125,0.74,0.0425,5.526820003254215,26.663034213751985,5.232420142857298,28.14010596834666,5.646694310975583,31.35122952504138,0.6468741108501864,0.3755614009916185,-17.0,21.25,-18.0,31.0,-16.0,23.25,1.0,0.0,-7.0,86.0,-10.0,86.0,-9.0,86.0,4.0,5.0,Coffeecup,0,0
Coffeecup-50_843-back-7,41.7925,1.3725,3.125,3.215,1019.8975,0.9325,4.62,2.3375,48.0375,1.9775,1.08,0.8775,0.7125,2.51,11.45,2.8075,173.42706481624165,10.317697463697074,22.6378124247562,20.332173227926965,3191.6020226009423,9.107981778648895,16.962603715586567,12.814410503076324,264.2149407794302,16.061504398993833,7.765265505501149,6.366224610353762,8.712612569974983,15.142759256315756,43.474793203766666,15.190204063762485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1483.0,105.0,236.0,200.0,26433.0,119.0,159.0,119.0,2369.0,232.0,83.0,62.0,129.0,105.0,292.0,105.0,-19.995,17.9625,-20.0425,21.405,-20.7425,21.875,0.755,0.12,5.7286139286794135,26.696119582289125,5.38499667809161,29.99884667791447,5.548256629705655,31.85342960253431,0.5105159805687179,0.7189521754445409,-16.0,23.25,-17.75,31.0,-17.0,30.0,1.0,0.0,-7.0,85.0,-9.0,86.0,-7.0,86.0,4.0,5.0,Coffeecup,0,0
Coffeecup-50_843-back-8,93.4775,1.3925,2.7525,4.685,1522.4575,1.6975,4.855,2.965,37.0525,1.2175,0.925,0.6475,0.375,1.3725,7.86,1.0425,395.5006148346493,10.946598274553581,17.362023020327957,26.52611660525113,4240.564078333166,11.950020972916015,14.344454798236324,17.239831916561037,332.28568911665434,9.792083844363138,7.16538427647632,6.5689513283236085,6.136245494757346,10.852566020211894,37.46484266736259,9.400084986018006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290.0,132.0,218.0,200.0,33915.0,129.0,129.0,149.0,4540.0,104.0,94.0,104.0,122.0,105.0,334.0,99.0,-20.0925,19.365,-20.2675,20.985,-21.105,22.4975,0.5825,0.0175,5.612280104371526,28.668562768790267,5.249746980416843,29.0936569924269,5.2337802915627645,31.597166741897727,0.6238322424070969,0.13128915456069984,-16.75,23.0,-19.0,32.0,-19.0,29.0,1.0,0.0,-8.0,86.0,-10.0,86.0,-9.0,86.0,5.0,1.0,Coffeecup,0,0
Coffeecup-50_843-back-9,147.7875,1.6925,3.53,2.995,1320.655,1.575,3.735,3.2975,18.5925,0.5675,0.87,0.6375,3.24,2.85,13.8475,2.1925,622.3718817892278,11.166228342124812,24.335872425635287,21.073090967090373,3672.6396885182608,11.712700088297057,11.065527087505185,18.864481583482085,117.0303237860324,4.358662477927291,6.534895726435783,4.638413624546762,18.946499005394212,15.192251685586132,47.42147440069588,12.82523529612624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5283.0,114.0,236.0,185.0,24944.0,119.0,119.0,159.0,1596.0,52.0,94.0,52.0,137.0,105.0,306.0,99.0,-20.6425,20.0975,-20.135,20.49,-20.5325,20.945,0.6,0.035,5.097022940613724,28.656692216163542,5.265556972017668,28.565361009867356,5.7695027215640655,31.135599220941817,0.6936879756192961,0.33772792359522247,-18.0,27.0,-18.0,31.0,-16.0,22.25,1.0,0.0,-9.0,87.0,-10.0,87.0,-9.0,86.0,4.0,5.0,Coffeecup,0,0
Coffeecup-50_843-right-0,91.6375,2.4175,3.5275,1.49,251.5425,2.5125,4.6325,1.9525,21.7325,0.8025,0.725,0.23,1.9825,0.7075,14.1875,1.965,287.5277405707896,13.589329211592947,23.8643670308781,12.826191092637796,1589.8262095698715,13.659843412540841,16.60713509580218,9.705448628616109,145.21359583312787,8.008985789939887,7.482268094608613,3.666156264316311,14.64354045107786,7.382628377101588,44.34657699278991,13.653931654437876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2395.0,105.0,218.0,169.0,24130.0,109.0,149.0,89.0,1582.0,83.0,104.0,72.0,129.0,99.0,292.0,111.0,-22.0775,5.2775,-21.6,6.4575,-22.2775,11.88,0.585,0.015,4.967210151758139,9.277157856517102,4.415170929402362,10.782804176780063,4.634024082586852,21.370361036423148,0.6811276217367285,0.2548280662689968,-16.0,14.0,-16.0,16.25,-17.0,27.0,1.0,0.0,-6.0,38.0,-8.0,39.0,-9.0,86.0,4.0,5.0,Coffeecup,1,0
Coffeecup-50_843-right-1,279.565,2.815,2.5325,4.1425,91.3675,1.9525,7.16,2.7825,52.01,0.2075,0.31,1.4275,2.215,2.25,12.9025,1.7425,724.049795276607,14.385343940996053,19.528885969712775,24.75791954507701,417.54519806221055,13.582025707005805,26.661611049585975,15.238297412114365,256.27526691250995,4.149999999999964,5.2928191766858275,11.543303834194141,15.433868138424835,13.241254739172915,33.46262634873998,12.468956690612876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4847.0,123.0,218.0,200.0,6790.0,139.0,272.0,159.0,2510.0,83.0,104.0,104.0,137.0,105.0,306.0,105.0,-22.8425,3.0725,-22.18,4.6475,-22.28,15.3925,0.5925,0.0525,4.005972202001387,6.973795833031103,3.6887147546744945,8.702446505895328,4.754799711949169,25.570648974408694,0.6983286527618415,0.6788932095513538,-20.0,4.0,-18.0,11.0,-17.0,43.0,1.0,0.0,-11.0,34.0,-11.0,41.0,-8.0,86.0,4.0,12.0,Coffeecup,1,0
Coffeecup-50_843-right-2,451.3175,1.3075,4.6125,2.6025,193.2125,2.0425,3.37,1.335,48.0225,16.5975,191.4225,0.33,1.4825,2.0475,8.665,1.565,1099.6072740239815,10.070077452519959,25.358133430473327,18.1118633147402,866.9137968516222,12.034232448584604,12.425138234658618,9.025598515967188,237.60050925607433,67.8743900585086,817.7020365298749,3.9229547454485383,12.274214214623466,11.604823288568248,26.730020763648213,12.007340069259518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5255.0,132.0,218.0,200.0,9661.0,109.0,139.0,109.0,2384.0,476.0,4668.0,72.0,137.0,105.0,249.0,105.0,-22.8,3.4525,-22.235,4.3375,-22.31,16.2075,0.5225,0.065,3.976749469208766,8.009251777481358,3.757668850227458,7.943951135872087,4.6575887358246035,26.99771537257077,0.6367947226516508,0.5626423518009482,-20.0,5.0,-18.0,11.0,-17.0,44.0,1.0,0.0,-10.0,41.0,-9.0,35.0,-8.0,86.0,4.0,8.0,Coffeecup,1,0
Coffeecup-50_843-right-3,135.765,1.3075,5.525,1.8425,10.5475,1.695,4.0325,1.49,44.4,4.2925,28.4175,1.32,1.95,1.7,9.375,2.59,451.0044537676922,10.643361621994329,31.415548965313114,16.070262196606137,150.55548854684537,11.56682556426291,15.744878428932276,9.708271026078148,218.31645652119204,19.596479243651636,152.38584845968137,9.949627516610837,15.097925964219506,11.777809303089834,40.927766616326636,14.758435844337614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783.0,132.0,236.0,185.0,2975.0,129.0,139.0,109.0,2338.0,104.0,1211.0,115.0,137.0,99.0,320.0,105.0,-22.4475,3.905,-21.96,4.47,-22.205,14.9725,0.525,0.0475,4.008417677925013,8.320700700684792,4.006686141262708,7.8758601392057574,4.792221663401824,25.021329121922683,0.5832885768723521,0.42508291981895174,-19.0,6.0,-17.0,11.25,-17.0,41.0,1.0,0.0,-8.0,40.0,-9.0,33.0,-7.0,86.0,4.0,5.0,Coffeecup,1,0
Coffeecup-50_843-right-4,144.645,1.745,2.1775,2.8475,388.5425,1.355,4.825,1.185,27.3225,2.9675,0.2825,0.7725,1.9125,1.695,10.9775,2.4225,462.3782196644347,11.594440591575713,21.162955143978838,23.58866903870474,2137.0677597395165,11.313884609735245,17.56889410578394,9.755701372693933,169.19973365351768,18.752749338948284,4.235273024727548,6.138399107994129,14.75666770834919,11.666286066115534,33.400088450800595,15.124843668282184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2669.0,114.0,310.0,279.0,26562.0,119.0,179.0,129.0,1610.0,157.0,83.0,72.0,129.0,105.0,292.0,105.0,-22.0975,5.05,-21.7975,6.1875,-22.31,11.8425,0.575,0.0225,4.946125163735565,8.725125761206625,4.4526462802745845,10.202576889588725,4.651127009246297,21.071252643588302,0.6522565419305719,0.319764559377027,-16.0,13.25,-16.0,17.25,-17.0,27.0,1.0,0.0,-7.0,33.0,-8.0,35.0,-8.0,86.0,4.0,5.0,Coffeecup,1,0
Coffeecup-50_843-right-5,108.29,3.3975,5.4675,2.065,113.905,1.65,3.76,3.21,20.905,0.5125,62.105,0.6175,1.34,0.255,12.475,2.52,356.35669087000497,19.5373684426577,29.05191867496459,16.74041153753752,1217.1242601462675,12.002610409473673,12.858489486704887,16.412169212069816,124.34202154059538,5.562120703184415,434.0541688877394,6.082654887151664,12.35743360951349,3.9029549887374126,42.313833746374065,14.302832851184528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2975.0,159.0,310.0,200.0,23245.0,119.0,149.0,139.0,1328.0,72.0,3608.0,83.0,144.0,77.0,306.0,105.0,-22.0075,5.085,-21.5825,6.2,-22.2725,11.955,0.565,0.015,5.081041843513907,8.94666877700933,4.443822977644544,10.328198255165136,4.755500047498078,21.61529614807361,0.6978484657882421,0.22338251805688344,-15.0,13.0,-15.75,16.25,-17.0,27.0,1.0,0.0,-6.0,37.0,-8.0,39.0,-8.0,86.0,4.0,4.0,Coffeecup,1,0
Coffeecup-50_843-right-6,129.22,1.745,2.8425,2.835,102.7875,0.36,5.68,3.3275,22.6375,0.3075,0.8825,1.3125,2.2725,1.905,14.8125,2.6925,419.9893143407379,11.676292842179851,18.035962230609094,19.091594943684868,1062.056149884519,3.3784515442866385,17.950994275769936,18.20174449074223,111.1531314914279,4.321415315127049,8.60341447342298,7.996543347833766,16.00573968948385,12.14927929832348,44.645833735353314,15.581234898183752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3807.0,105.0,218.0,185.0,19599.0,49.0,169.0,149.0,1354.0,83.0,94.0,72.0,137.0,99.0,320.0,105.0,-22.005,4.9675,-21.59,6.445,-22.285,11.6125,0.56,0.025,5.032224479096727,8.861872019456293,4.441984699453109,10.933014314680715,4.706288120129739,20.693305099472415,0.6343548021711469,0.2730593406363745,-15.0,12.0,-16.0,17.0,-17.0,27.0,1.0,0.0,-7.0,37.0,-9.0,44.0,-6.0,86.0,4.0,4.0,Coffeecup,1,0
Coffeecup-50_843-right-7,75.54,1.175,2.5375,1.5,131.9075,2.9275,3.7325,1.32,27.97,6.23,0.705,0.4875,1.6375,1.875,14.46,2.6225,296.91751958007063,9.039006255402981,20.909605993586197,16.62154292546446,827.3248454770329,14.32796112239318,11.500722163224754,8.676162139660823,174.37912517915103,108.7534384557105,10.322031575208271,4.949351872710152,12.565860331257092,12.326769573586615,39.91153626230199,15.177809740581901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3451.0,132.0,218.0,248.0,11841.0,109.0,79.0,89.0,1963.0,2170.0,189.0,72.0,129.0,105.0,306.0,105.0,-21.97,5.2725,-21.5925,6.3275,-22.28,11.8525,0.5275,0.0425,5.176494009033872,9.581113614566851,4.408518042190702,10.55954562277172,4.5693322261005775,21.310116057072815,0.561276516808607,0.39507462573512697,-15.0,13.25,-15.75,17.0,-17.0,27.0,1.0,0.0,-7.0,39.0,-9.0,38.0,-7.0,86.0,4.0,5.0,Coffeecup,1,0
Coffeecup-50_843-right-8,99.3175,2.7725,2.8025,3.495,222.66,1.7675,2.5725,2.575,20.02,0.1525,0.93,0.9825,0.645,0.9875,8.61,2.2625,319.76191282889215,14.523017553081608,21.060445143065376,23.016719976926368,1241.7722113827515,10.821330636379956,10.74235725287384,13.798382637415283,132.382371676999,1.9074432099010212,7.770524604656964,8.904235355614235,8.872190508044088,8.34123998342889,26.599845477908655,13.975761106152365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2669.0,141.0,236.0,185.0,15931.0,119.0,119.0,139.0,1514.0,31.0,94.0,125.0,129.0,99.0,306.0,99.0,-21.985,5.3725,-21.63,7.13,-22.2725,11.89,0.5925,0.0525,5.1367051062301465,9.63565557686608,4.422328852675135,12.234062313955873,4.647822003200362,21.244321665036114,0.6727370868102361,0.48511037939885826,-15.0,14.0,-16.0,17.5,-17.0,27.0,1.0,0.0,-6.0,40.0,-9.0,49.0,-6.0,86.0,4.0,5.0,Coffeecup,1,0
Coffeecup-50_843-right-9,132.6,1.2,6.24,2.6475,86.585,1.6925,4.515,3.08,21.9325,0.6475,0.2325,1.0075,1.2525,1.3525,10.91,3.0075,422.4824713482137,9.290629121522622,31.29073625593684,19.305828946935232,858.4083322856067,10.71236812413896,14.557801997468406,18.32493131690867,117.43380983763795,7.185214821428422,4.178767641002997,8.126348355441325,12.022482854425848,10.14892829879265,38.42601066646584,16.085842519866198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2627.0,105.0,236.0,185.0,15800.0,99.0,129.0,241.0,1394.0,83.0,83.0,94.0,129.0,111.0,306.0,105.0,-22.065,5.865,-21.58,6.98,-22.2275,11.8975,0.5725,0.085,4.967137620435997,10.50560299247919,4.429746792041712,11.995805449027861,4.723507442186457,21.156108954987182,0.6751914237063553,0.6113176532564379,-16.0,15.0,-16.0,18.0,-17.0,27.25,1.0,0.0,-7.0,45.0,-8.0,50.0,-8.0,86.0,4.0,5.0,Coffeecup,1,0
Coffeecup-50_843-top-0,147.5175,1.1775,4.3725,0.8375,863.415,2.11,3.35,5.5825,371.4625,0.3325,0.49,0.465,1.83,1.1075,4.99,1.57,446.7823248610732,10.532489120225495,16.071230658764648,10.607421327450258,2755.071169797906,13.938205908936013,12.115877443071977,24.22489023747144,1001.4537446134211,3.5747574711361123,5.437722138463721,5.155601377522302,14.744646877047348,9.053776611299728,28.016999851907215,11.133282307448376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,150.0,145.0,200.0,24244.0,139.0,129.0,210.0,3932.0,41.0,83.0,72.0,137.0,94.0,292.0,111.0,-21.2825,11.7775,-21.595,11.86,-22.115,12.245,0.35,0.0825,4.676791067250797,19.541178005550393,4.306662670606554,21.644783242250714,4.950560080716321,22.386779463264382,0.5902295547651747,0.5490422282675994,-17.0,26.0,-18.0,25.25,-16.0,27.0,1.0,0.0,-8.0,56.0,-9.0,85.0,-6.0,86.0,4.0,4.0,Coffeecup,0,1
Coffeecup-50_843-top-1,88.38,2.9125,1.76,2.795,239.395,1.35,4.085,3.24,270.6925,0.4875,1.17,0.885,0.685,1.295,5.745,3.0,300.1215887270561,16.519445327698975,15.482139438850465,18.250223330936862,1148.039324108388,10.245238517511513,13.980931338890054,17.684576914691252,638.7775746835096,5.496396062347124,9.885870020648854,8.86811047848672,9.675215733964134,11.096883664690186,24.270405981694843,16.40435176690108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.0,141.0,163.0,169.0,7013.0,109.0,129.0,169.0,2415.0,72.0,94.0,94.0,137.0,105.0,320.0,105.0,-21.22,6.84,-21.7575,7.945,-22.45,11.76,0.48,0.1375,4.611373104050665,11.566713975042903,3.939224221680185,12.928838391572102,4.434711565216665,19.968330816294284,0.6087087282021457,0.9168944806910969,-16.0,16.25,-18.75,21.5,-18.0,32.0,1.0,0.0,-7.0,39.0,-9.0,44.0,-7.0,84.0,4.0,11.0,Coffeecup,0,1
Coffeecup-50_843-top-2,37.275,3.665,2.81,5.12,38.5025,2.345,4.1075,3.1275,11.795,0.62,0.5425,0.6975,0.3225,1.75,5.6875,2.0925,155.02099259572398,19.446676014683042,21.383335042594815,30.32696675041372,423.71750175912604,14.354305633696216,13.710064128077235,19.057129353551577,32.171189573848274,6.524724521019049,6.695541010520368,7.158848827943842,6.449999999999993,13.169513667010028,25.80774968122991,13.435222616946755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0,159.0,292.0,407.0,5082.0,149.0,129.0,220.0,222.0,83.0,104.0,83.0,129.0,105.0,306.0,105.0,-21.13,7.665,-21.21,9.86,-22.1075,11.5175,0.425,0.0525,4.8447682554092815,13.035243339589206,4.70225243312843,16.798388751950352,4.953006605698182,22.06982979585582,0.5789758480122075,0.42449291582896015,-16.0,16.0,-17.0,19.25,-16.0,21.0,1.0,0.0,-7.0,44.0,-9.0,65.0,-8.0,86.0,4.0,4.0,Coffeecup,0,1
Coffeecup-50_843-top-3,129.8575,1.2925,2.0375,3.96,254.3125,2.54,6.075,3.9325,34.925,0.3075,0.385,0.0775,1.15,1.6875,7.1225,2.205,371.13659631807366,10.556302978858314,18.433681000768427,25.103962282989738,884.5409496301919,15.581732122580272,19.614566092766957,19.111280605074892,93.86402672901164,4.166694987372432,4.699146725723226,1.5500000000000087,12.07526521759206,12.260327598889036,30.620688433645306,13.66050872943125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.0,105.0,236.0,200.0,5262.0,169.0,149.0,200.0,671.0,72.0,83.0,31.0,137.0,105.0,292.0,105.0,-21.6125,5.27,-21.5975,7.1975,-22.555,12.0025,0.43,0.09,4.184030236811916,8.884223295195657,4.113733189194436,11.771998284447,4.320142831575507,20.111281731461048,0.604991766550575,0.5897197839303867,-17.0,14.25,-17.0,19.0,-18.0,34.0,1.0,0.0,-10.0,33.0,-8.0,38.0,-7.0,82.0,4.0,5.0,Coffeecup,0,1
