,media-pos0,media-pos1,media-pos2,media-pos3,media-pos4,media-pos5,media-pos6,media-pos7,std-pos0,std-pos1,std-pos2,std-pos3,std-pos4,std-pos5,std-pos6,std-pos7,75-pos0,75-pos1,75-pos2,75-pos3,75-pos4,75-pos5,75-pos6,75-pos7,max-pos0,max-pos1,max-pos2,max-pos3,max-pos4,max-pos5,max-pos6,max-pos7,Target,Position_right,Position_top
Cola-100_657-top-7,-18.01,9.43,-17.9125,10.9275,-17.805,12.3,4.77,0.0625,9.983941994240633,19.434101748651745,9.971128434416968,21.005363767798592,10.430674591371186,23.26958710872478,0.6309478885734018,0.36596252735569995,-4.0,15.0,-4.0,22.0,-2.0,23.0,5.0,0.0,5.0,86.0,4.0,86.0,2.0,82.0,8.0,4.0,Cola,0,1
Cola-100_657-top-8,-18.2775,8.2875,-18.12,11.3675,-17.975,11.25,5.09,0.135,9.61491603061041,16.918790068840234,9.937176091409388,20.792987147986643,10.376345520746538,21.67630400664447,0.45543226320267866,0.3565006757771641,-6.0,15.0,-3.75,26.25,-2.75,22.0,5.0,0.0,5.0,79.0,3.0,86.0,2.0,82.0,9.0,2.0,Cola,0,1
Cola-100_657-top-9,-18.165,7.13,-18.125,11.7925,-17.835,12.025,5.6975,0.0175,9.751435855971842,14.523271447364465,9.968088179530076,21.154508427685958,10.420375981171365,22.78205280093426,0.5401139302444503,0.1491622386315789,-6.0,12.0,-4.0,25.25,-3.5,23.0,6.0,0.0,6.0,67.0,3.0,86.0,3.0,82.0,8.0,2.0,Cola,0,1
Cola-150_26-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,0
Cola-150_26-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,1,0
Cola-150_26-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_26-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_26-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_26-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_26-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_26-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_26-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_26-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_26-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_26-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cola,0,1
Cola-150_341-back-0,-11.055,19.4675,-8.5125,18.6425,-15.2225,23.5275,0.5125,0.0175,16.733259692895377,23.939228483829616,19.44711596995486,22.760377428807292,11.965614634608633,28.68573551969268,0.5573332044225264,0.26902543879119095,10.0,49.0,16.0,46.25,0.0,60.0,1.0,0.0,11.0,54.0,18.0,52.0,0.0,62.0,4.0,5.0,Cola,0,0
Cola-150_341-back-1,-10.965,21.0175,-8.5325,19.3925,-15.7475,24.77,0.52,0.0325,16.556087553758587,25.784963731535218,19.474524036960883,23.762050234109097,11.563001394669753,30.221854695784934,0.6128122445886618,0.37656107819852336,10.0,53.0,15.0,45.0,-1.0,63.0,1.0,0.0,14.0,58.0,19.0,56.0,-1.0,66.0,4.0,5.0,Cola,0,0
Cola-150_341-back-2,-10.6425,18.9525,-8.4375,18.845,-15.3375,23.5775,0.58,0.0275,17.201582189570885,23.375012765868277,19.36526859662806,23.169225440631365,12.051002464567128,28.767828622597648,0.6554953740978336,0.3193724265918531,11.0,47.0,15.0,43.25,0.0,60.0,1.0,0.0,12.0,54.0,19.0,57.0,0.0,63.0,4.0,4.0,Cola,0,0
Cola-150_341-back-3,-10.91,18.6275,-8.5875,19.56,-14.7825,23.14,0.4,0.0675,17.089969797198943,22.946352247222983,19.336937104709207,23.985822880362427,12.499631824151832,28.284455555395898,0.5250611612542322,0.5325907267363081,11.0,47.0,15.0,49.0,1.0,60.0,1.0,0.0,11.0,53.0,18.0,57.0,2.0,61.0,4.0,5.0,Cola,0,0
Cola-150_341-back-4,-11.23,22.315,-8.5725,19.24,-15.3275,24.505,0.4175,0.01,16.359436969066543,27.40974297626782,19.229513233516727,23.62536337257512,12.042125048728893,29.78906588188513,0.7413283140235052,0.19999999999999968,9.0,57.0,15.0,45.0,0.0,62.0,1.0,0.0,14.0,62.0,18.0,56.0,0.0,66.0,4.0,4.0,Cola,0,0
Cola-150_341-back-5,-10.7675,21.1275,-8.67,19.4975,-15.31,23.9725,0.595,0.0425,16.69176387333003,25.957189427158525,19.341311118677325,23.956937008454613,12.05496601047816,29.17197721077477,0.7921766593690615,0.42561322411475194,10.0,54.0,15.0,45.0,0.0,61.0,1.0,0.0,13.0,59.0,19.0,59.0,0.0,63.0,5.0,5.0,Cola,0,0
Cola-150_341-back-6,-11.2925,21.695,-9.065,20.7025,-15.305,24.1775,0.48,0.0525,16.12830584325063,26.647743442483883,18.803848990089907,25.408719000633123,12.058211981487053,29.402078145058322,0.7005905135449475,0.463984864933352,9.0,56.0,14.0,54.0,0.0,62.0,1.0,0.0,13.0,61.0,18.0,58.0,0.0,64.0,4.0,5.0,Cola,0,0
Cola-150_341-back-7,-11.0275,19.0775,-8.595,18.925,-15.2,23.4325,0.6,0.0225,17.271145733197507,23.48745719236981,19.203721835384606,23.254489959105754,12.14531893075786,28.531044407582957,0.755928946018456,0.2867041124928303,11.0,47.0,15.0,45.0,0.0,60.0,1.0,0.0,12.0,53.0,18.0,54.0,2.0,62.0,5.0,4.0,Cola,0,0
Cola-150_341-back-8,-10.96,19.2675,-8.615,19.515,-14.865,23.1525,0.575,0.02,17.093093183694556,23.679690943040004,19.123180045107397,23.90257533759529,12.587608777557422,28.262717433782786,0.5789758480122066,0.28248805062668897,11.0,49.0,15.0,49.0,1.0,60.0,1.0,0.0,11.0,53.0,19.0,54.0,2.0,61.0,4.0,4.0,Cola,0,0
Cola-150_341-back-9,-10.7525,18.9325,-8.5125,19.065,-15.18,23.5625,0.2575,0.065,16.731739944007177,23.250902238132984,19.401698598867746,23.401278267680347,12.20286338064619,28.68541836573144,0.4378046737197141,0.49130280491290734,11.0,46.0,15.0,44.0,0.0,60.0,1.0,0.0,12.0,58.0,19.0,57.0,1.0,63.0,1.0,4.0,Cola,0,0
Cola-150_341-right-0,-10.2825,18.4675,-9.1125,18.025,-14.135,21.7975,0.275,0.275,18.097970468749306,22.760140679692586,18.832591696977403,22.073229116036135,13.544756404792379,26.696972010629672,0.604390784634726,0.5960395606792712,13.0,46.0,15.0,44.0,3.0,56.0,0.0,0.0,14.0,55.0,16.0,53.0,4.0,58.0,4.0,5.0,Cola,1,0
Cola-150_341-right-1,-9.725,19.8775,-9.095,18.445,-15.2575,23.3075,0.49,0.0275,18.402608919324273,24.434198757526485,18.82317067834125,22.669953506347397,12.116443962058959,28.36608062590216,0.765745332853533,0.3271257834465035,13.0,49.0,14.0,44.25,0.0,60.0,1.0,0.0,16.0,56.0,17.0,53.0,1.0,61.0,4.0,5.0,Cola,1,0
Cola-150_341-right-2,-9.395,18.965,-8.54,16.935,-14.8625,23.05,0.5025,0.11,18.63779475913685,23.24984221252411,19.35406545468055,20.651076058062614,12.57752276672033,28.000850327224242,0.6716558299342834,0.7029476071129824,14.0,48.0,16.0,43.0,1.0,58.0,1.0,0.0,16.0,51.0,17.0,48.0,2.0,60.0,4.0,9.0,Cola,1,0
Cola-150_341-right-3,-9.305,19.29,-8.7725,17.1125,-14.4325,22.745,0.535,0.015,19.26186709043344,23.652791301257682,19.22862693966902,20.814850196957973,12.294239079192424,27.643904185127106,0.7617253861528949,0.2548280662689968,15.0,49.0,16.0,42.0,1.0,58.0,1.0,0.0,16.0,54.0,17.0,52.0,2.0,60.0,4.0,5.0,Cola,1,0
Cola-150_341-right-4,-9.64,18.5,-8.53,17.03,-14.5275,22.9925,0.4675,0.0725,18.967202929462744,22.73327968007545,19.303773963219154,20.740649371243258,12.342815988107782,27.9550739428081,0.582917861351588,0.7166083790483528,14.0,46.0,16.0,42.0,1.0,58.0,1.0,0.0,15.0,52.0,17.0,47.0,2.0,60.0,4.0,12.0,Cola,1,0
Cola-150_341-right-5,-9.94,17.37,-8.37,17.2525,-14.8625,22.7725,0.47,0.035,17.965475104748812,21.370302397518937,19.70644462859161,21.058189906907792,12.553588139968973,27.744822610791072,0.6364847067721962,0.6038929679934862,12.25,44.0,17.0,43.0,1.0,58.0,1.0,0.0,14.0,50.0,17.0,48.0,2.0,60.0,4.0,12.0,Cola,1,0
Cola-150_341-right-6,-9.3275,18.895,-8.51,16.805,-14.9025,23.1475,0.4975,0.0825,18.770751090226195,23.215865610398783,19.568526210348942,20.51179683801039,11.83948593978204,28.21215265881185,0.5923435889062153,0.5625699622322667,14.0,47.0,16.0,41.0,0.0,60.0,1.0,0.0,15.0,52.0,17.0,46.0,1.0,61.0,4.0,5.0,Cola,1,0
Cola-150_341-right-7,-10.0075,19.4975,-8.7325,17.1975,-14.5325,22.935,0.4425,0.0275,18.279436211780446,24.024214888368384,19.303432337281414,21.1306591387751,12.405389068661377,28.031056443046893,0.5809798567807352,0.35645673441355097,13.0,50.0,16.0,43.0,1.0,58.0,1.0,0.0,14.0,56.0,17.0,48.0,3.0,60.0,4.0,5.0,Cola,1,0
Cola-150_341-right-8,-9.9175,18.4,-8.625,17.34,-14.5325,22.9075,0.47,0.03,18.53414362601827,22.631071860029845,19.310271657299303,21.220631186887918,12.273162593648243,27.959583141987068,0.68941150305995,0.17080085576725607,13.0,46.0,16.0,43.0,1.0,58.0,1.0,0.0,15.0,52.0,17.0,48.0,2.0,60.0,5.0,1.0,Cola,1,0
Cola-150_341-right-9,-9.3475,19.2325,-8.935,18.1625,-14.8,23.1825,0.5025,0.3025,19.278248647823702,23.611378331575377,18.899305128386015,22.178950795652835,11.869803308245723,28.261120307812174,0.7008721741596526,0.4599158144606216,15.0,49.0,15.0,46.0,0.0,60.0,1.0,1.0,16.0,54.0,17.0,51.0,1.0,60.0,5.0,1.0,Cola,1,0
Cola-150_341-top-0,-15.4875,10.48,-16.475,6.69,-15.4925,9.865,1.76,0.1025,10.60263568451947,13.555588698481769,9.227254769238863,8.379704566484033,10.996465312700902,12.463551873895513,0.6583947974226274,0.5221833381069275,-2.0,26.0,-5.0,17.0,-2.0,26.0,2.0,0.0,1.0,34.0,0.0,19.0,1.0,29.0,5.0,4.0,Cola,0,1
Cola-150_341-top-1,-16.1675,9.2825,-16.1925,7.97,-15.4575,9.7425,1.7875,0.07,9.68420897692588,11.828248492740418,9.56316260174262,9.976619283646542,10.698098758312412,12.311178112442834,0.6583519714375734,0.43077129636784756,-4.0,24.0,-4.0,21.0,-2.0,25.0,2.0,0.0,1.0,27.0,0.0,23.0,0.0,27.0,5.0,4.0,Cola,0,1
Cola-150_341-top-2,-15.9675,9.165,-16.395,7.52,-15.425,9.67,1.68,0.045,9.956871596036073,11.71605479031332,9.337931645634711,9.433030008318891,10.734638146688999,12.220041880406866,0.5817612184463844,0.39161000496664733,-4.0,24.0,-5.0,20.0,-2.0,25.0,2.0,0.0,1.0,28.0,0.0,21.0,0.0,28.0,5.0,4.0,Cola,0,1
Cola-150_341-top-3,-15.765,9.365,-16.18,7.965,-15.3725,8.945,1.75,0.07,10.14455790746171,11.97205497191797,9.548588316977398,9.942631180274553,10.75932858635114,11.268292285327394,0.5321729230711811,0.4802881340709174,-3.0,25.0,-4.0,21.0,-2.0,23.0,2.0,0.0,1.0,28.0,0.0,23.0,0.0,28.0,4.0,4.0,Cola,0,1
Cola-150_341-top-4,-15.84,10.3375,-16.54,7.8,-15.37,9.3725,1.7,0.035,10.075872568668657,13.13754472698892,9.172990755391432,9.728906879638705,10.812741949717413,11.859822182710502,0.6371930928643113,0.3225447065436026,-3.0,26.0,-5.0,20.0,-2.0,24.0,2.0,0.0,1.0,31.0,0.0,22.0,0.0,27.0,5.0,4.0,Cola,0,1
Cola-150_341-top-5,-15.755,10.7275,-16.3925,8.32,-15.23,7.9175,1.79,0.09,10.200740795743906,13.661802805256842,9.294860398336331,10.381089419895163,10.986530828661248,10.042800323906897,0.7050835816716003,0.5409543224222981,-3.0,27.0,-5.0,22.0,-2.0,21.0,2.0,0.0,1.0,32.0,-1.0,23.0,0.0,23.0,5.0,4.0,Cola,0,1
Cola-150_341-top-6,-15.56,11.4275,-16.4075,8.0525,-15.245,8.53,1.7475,0.0975,10.425599878763805,14.46748125225881,9.284500450834917,9.985691204020627,10.985977619704714,10.75748151387229,0.6707223129228904,0.4935613000349921,-3.0,29.0,-5.0,21.0,-2.0,22.0,2.0,0.0,1.0,34.0,0.0,23.0,0.0,25.0,5.0,4.0,Cola,0,1
Cola-150_341-top-7,-15.7825,11.7375,-16.5775,6.74,-15.1125,9.935,1.7575,0.39,10.223330424201562,15.080189788598492,9.322621515959133,8.392764517166023,11.11750155620092,12.549082583368829,0.5652366594648736,0.6812196051024505,-4.0,27.25,-5.0,18.0,-1.0,26.0,2.0,1.0,1.0,39.0,-1.0,19.0,0.0,28.0,5.0,5.0,Cola,0,1
Cola-150_341-top-8,-16.01,9.0125,-16.15,8.2625,-15.4325,8.76,1.8425,0.3825,9.887076702154488,11.557954383186088,9.64209130904858,10.305294342166874,10.744256202892027,11.089854018668998,0.5687728072487842,0.6141144775029298,-4.0,24.0,-4.0,22.0,-2.0,23.0,2.0,1.0,1.0,27.0,0.0,25.0,0.0,25.0,5.0,4.0,Cola,0,1
Cola-150_341-top-9,-15.7625,9.1775,-16.4525,7.8875,-15.255,9.165,1.8425,0.0375,10.225090461083633,11.727738203012395,9.307756419993735,9.825793060775439,10.974108284119435,11.603852743646847,0.5731623134802084,0.37609489284096115,-3.0,24.0,-5.0,21.0,-2.0,24.0,2.0,0.0,1.0,29.0,-1.0,22.0,0.0,28.0,5.0,4.0,Cola,0,1
Cola-150_657-back-0,-11.005,18.2225,-8.97,17.5725,-17.0475,26.2875,0.48,0.02,16.46306643341319,22.468758455159197,19.101604073885714,21.362012608992885,9.886333634458708,32.080410308534255,0.6087087282021462,0.2734720596670636,10.0,45.0,15.0,44.0,-5.0,68.0,1.0,0.0,11.0,52.0,17.0,48.0,-1.0,70.0,4.0,5.0,Cola,0,0
Cola-150_657-back-1,-10.89,18.105,-8.39,16.5525,-16.4025,25.31,0.5125,0.01,16.73628267850223,22.36603616948795,19.689008167160548,20.19943778839937,10.65524892125633,30.84513666917954,0.5879694040085134,0.19999999999999973,10.0,45.25,17.0,41.0,-3.0,65.0,1.0,0.0,11.0,51.0,17.0,45.0,-1.0,67.0,4.0,4.0,Cola,0,0
Cola-150_657-back-2,-10.8125,19.27,-8.3,16.9725,-17.26,26.79,0.5175,0.0325,16.68286963018486,23.710494910952594,19.713232328110344,20.60784929052404,9.535970681692799,32.569122945261306,0.5835624326342093,0.376561078198523,10.0,49.0,17.0,43.0,-6.0,70.0,1.0,0.0,12.0,53.0,17.0,48.0,-2.0,70.0,4.0,5.0,Cola,0,0
Cola-150_657-back-3,-11.2875,19.775,-8.585,17.1075,-16.4,25.39,0.4675,0.025,16.213328585133944,24.32124961751337,19.294649095261438,20.818247821464084,10.65193217908702,30.853975749469853,0.6081680861839381,0.2993309163680459,10.0,51.0,16.0,43.0,-3.0,65.25,1.0,0.0,11.0,54.0,17.0,47.0,-1.0,67.0,4.0,4.0,Cola,0,0
Cola-150_657-back-4,-10.895,20.8125,-8.63,16.905,-16.4825,25.985,0.4575,0.06,16.703337352060547,25.56758881365939,19.280493863203354,20.50859530058082,10.539563546436463,31.618492970797323,0.573599416602577,0.497008595357919,10.0,54.0,16.0,42.0,-5.0,65.0,1.0,0.0,13.0,58.0,17.0,45.0,-1.0,70.0,5.0,5.0,Cola,0,0
Cola-150_657-back-5,-10.84,19.3575,-8.3,16.1575,-16.3875,25.725,0.53,0.055,17.169781696596278,23.75616936096319,19.791773182670774,19.632914252732313,10.607007838604646,31.26857342781291,0.6082968540578214,0.4925255867811158,11.0,49.0,17.0,40.0,-4.0,67.0,1.0,0.0,12.0,54.0,17.0,44.0,0.0,67.0,4.0,5.0,Cola,0,0
Cola-150_657-back-6,-10.6825,19.1125,-8.2825,16.4025,-16.24,25.43,0.385,0.03,16.959089614462712,23.504488852995767,19.65817395533326,19.90706462049374,10.81085502937516,30.962910952243988,0.6385878844885301,0.31519576603647304,11.0,49.0,17.0,41.0,-3.0,66.0,1.0,0.0,11.0,52.0,18.0,45.0,0.0,67.0,5.0,4.0,Cola,0,0
Cola-150_657-back-7,-10.945,18.8275,-8.735,17.335,-16.615,25.7225,0.48,0.0575,17.25619935096089,23.122161005709227,19.225473259588107,21.209487993640533,10.404441648403704,31.27227817421543,0.6562596221994182,0.5146415157411107,11.0,47.0,16.0,43.0,-4.0,66.0,1.0,0.0,12.0,52.0,17.0,48.0,0.0,68.0,4.0,5.0,Cola,0,0
Cola-150_657-back-8,-10.795,18.5825,-8.2775,16.0825,-16.28,25.49,0.48,0.0875,16.569833234935874,22.875563868586283,19.816969355481472,19.66156495784303,10.792720093541902,31.060292245662517,0.5834819001644774,0.6170864925991885,10.0,47.0,17.0,40.0,-3.0,66.0,1.0,0.0,11.0,52.0,17.0,44.0,0.0,67.0,4.0,5.0,Cola,0,0
Cola-150_657-back-9,-11.335,18.8,-8.2075,16.3175,-16.32,25.585,0.535,0.0225,16.077748910374893,23.161306424470556,19.761090442805102,19.788776691786516,10.802283245141794,31.17711992820262,0.6818631412229266,0.28670411249282995,8.0,47.0,17.0,42.0,-3.0,66.0,1.0,0.0,11.0,52.0,17.0,44.0,0.0,67.0,4.0,4.0,Cola,0,0
Cola-150_657-right-0,-13.1875,22.215,-12.0825,24.0,-14.25,22.98,0.44,0.7075,14.928982888167162,27.23643393202079,15.308873170300945,29.48836905924836,13.371780407941026,28.105683118524134,0.6060678969714115,0.4609500377951582,3.0,53.0,7.0,63.0,3.0,59.0,1.0,1.0,13.0,67.0,13.0,66.0,3.0,60.0,4.0,2.0,Cola,1,0
Cola-150_657-right-1,-11.875,22.3025,-11.2675,21.56,-14.185,23.2375,0.455,0.775,15.635073194087106,27.36453980696771,16.17931919686932,26.351325980913813,12.635660837962924,28.326172064179804,0.5278936248885723,0.452644692938193,8.0,58.0,9.0,56.0,2.0,60.0,1.0,1.0,9.0,61.0,11.0,59.0,2.0,60.0,4.0,4.0,Cola,1,0
Cola-150_657-right-2,-11.5425,21.4475,-9.9275,18.8,-14.7475,23.0375,0.48,0.39,16.59976126138072,26.385654258073036,17.65109477104871,22.995913334225026,12.419918667175269,28.14545274151861,0.6004175656431384,0.8121261430224046,9.0,56.0,12.0,48.0,1.0,59.0,1.0,1.0,13.0,62.0,14.0,53.0,1.0,60.0,4.0,9.0,Cola,1,0
Cola-150_657-right-3,-9.2175,17.1075,-9.1675,18.29,-14.89,23.8425,0.43,0.0375,19.490122008076938,21.035617098549704,18.804879752507496,22.27591616752856,11.742342462911386,28.947756826968234,0.5881878205817437,0.40805639936491284,15.0,43.0,15.0,47.0,0.0,61.0,1.0,0.0,17.0,48.0,15.0,49.0,0.0,62.0,4.0,5.0,Cola,1,0
Cola-150_657-right-4,-11.9675,22.3175,-9.9025,18.7025,-14.6925,23.1475,0.4225,0.0225,16.074277580948138,27.457813506475492,17.916486680916805,22.847187544569792,12.358388574989318,28.241009725677454,0.4945758416642427,0.2867041124928304,8.0,58.0,13.0,48.0,1.0,60.0,1.0,0.0,12.0,62.0,13.0,52.0,1.0,60.0,1.0,4.0,Cola,1,0
Cola-150_657-right-5,-10.81,20.15,-11.1825,20.04,-14.0625,22.2475,0.4875,0.0475,17.218743066262284,24.771385788540538,16.23030346686618,24.55730141183224,13.601510816494912,27.30650759696035,0.6089094158343498,0.4536057157525786,11.0,51.0,9.0,50.0,3.0,57.25,1.0,0.0,12.0,55.0,10.0,58.0,4.0,59.0,4.0,5.0,Cola,1,0
